population,id,dos,p,q
9,43,1,45,40
9,43,5,45,40
9,43,10,44,40
9,114,0,57,39
9,114,1,55,39
9,114,5,55,39
9,114,10,54,39
9,120,0,57,38
9,120,1,55,40
9,120,5,55,40
9,120,10,54,40
9,171,0,57,37
9,171,1,55,37
9,171,5,55,37
9,171,10,54,37
9,166,0,57,39
9,166,1,55,39
9,166,5,55,39
9,166,10,54,39
9,137,0,57,40
9,137,1,55,40
9,137,5,55,40
9,137,10,54,40
9,163,0,57,38
9,163,1,55,38
9,163,5,55,38
9,163,10,54,38
9,196,0,57,-228
9,196,1,55,-228
9,196,5,55,-228
9,196,10,54,-228
9,175,0,57,39
9,175,1,55,39
9,175,5,55,39
9,175,10,54,39
9,101,0,57,32
9,101,1,55,32
9,101,5,55,32
9,101,10,54,32
9,109,0,57,37
9,109,1,55,37
9,109,5,55,37
9,109,10,54,37
9,40,0,47,39
9,40,1,45,39
9,40,5,45,39
9,40,10,44,39
9,127,0,57,36
9,127,1,55,36
9,127,5,55,36
9,127,10,54,39
9,68,0,47,-132
9,68,1,45,-132
9,68,5,45,-132
9,68,10,44,-132
9,191,0,57,-118
9,191,1,55,-118
9,191,5,55,-118
9,191,10,54,-118
9,3,0,47,39
9,3,1,45,39
9,3,5,45,39
9,3,10,44,39
9,179,0,57,36
9,179,1,55,36
9,179,5,55,36
9,179,10,54,36
9,93,0,47,-102
9,93,1,45,-102
9,93,5,45,-102
9,93,10,44,-102
9,111,0,57,41
9,111,1,55,41
9,111,5,55,41
9,111,10,54,41
9,47,0,47,39
9,47,1,45,39
9,47,5,45,39
9,47,10,44,39
9,164,0,57,37
9,164,1,55,37
9,164,5,55,37
9,164,10,54,40
9,144,0,57,42
9,144,1,55,42
9,144,5,55,42
9,144,10,54,42
9,92,0,47,-133
9,92,1,45,-133
9,92,5,45,-133
9,92,10,44,-133
9,119,0,57,41
9,119,1,55,41
9,119,5,55,41
9,119,10,54,41
9,39,0,47,34
9,39,1,45,36
9,39,5,45,36
9,39,10,44,36
9,102,0,57,41
9,102,1,55,41
9,102,5,55,41
9,102,10,54,41
9,140,0,57,39
9,140,1,55,39
9,140,5,55,39
9,140,10,54,39
9,16,0,47,43
9,16,1,45,43
9,16,5,45,43
9,16,10,44,43
9,158,0,57,38
9,158,1,55,40
9,158,5,55,40
9,158,10,54,40
9,116,0,57,40
9,116,1,55,40
9,116,5,55,40
9,116,10,54,40
9,21,0,47,40
9,21,1,45,40
9,21,5,45,40
9,21,10,44,40
9,182,0,57,40
9,182,1,55,40
9,182,5,55,40
9,182,10,54,40
9,19,0,47,39
9,19,1,45,39
9,19,5,45,39
9,19,10,44,39
9,124,0,57,39
9,124,1,55,39
9,124,5,55,39
9,124,10,54,39
9,176,0,57,39
9,176,1,55,39
9,176,5,55,39
9,176,10,54,39
9,85,0,47,-102
9,85,1,45,-102
9,85,5,45,-102
9,85,10,44,-102
9,61,0,47,40
9,61,1,45,40
9,61,5,45,40
9,61,10,44,40
9,87,0,47,-124
9,87,1,45,-124
9,87,5,45,-124
9,87,10,44,-124
9,130,0,57,33
9,130,1,55,33
9,130,5,55,33
9,130,10,54,33
9,94,0,47,-145
9,94,1,45,-145
9,94,5,45,-145
9,94,10,44,-145
9,199,0,57,-101
9,199,1,55,-101
9,199,5,55,-101
9,199,10,54,-101
9,153,0,57,36
9,153,1,55,36
9,153,5,55,36
9,153,10,54,36
9,89,0,47,-107
9,89,1,45,-107
9,89,5,45,-107
9,89,10,44,-89
9,36,0,47,39
9,36,1,45,39
9,36,5,45,39
9,36,10,44,39
9,188,0,57,35
9,188,1,55,35
9,188,5,55,35
9,188,10,54,35
9,59,0,47,40
9,59,1,45,40
9,59,5,45,40
9,59,10,44,40
9,42,0,47,37
9,42,1,45,37
9,42,5,45,37
9,42,10,44,37
9,134,0,57,36
9,134,1,55,36
9,134,5,55,36
9,134,10,54,36
9,86,0,47,-165
9,86,1,45,-165
9,86,5,45,-165
9,86,10,44,-165
9,9,0,47,37
9,9,1,45,37
9,9,5,45,37
9,9,10,44,37
9,73,0,47,-176
9,73,1,45,-176
9,73,5,45,-176
9,73,10,44,-95
9,107,0,57,38
9,107,1,55,38
9,107,5,55,38
9,107,10,54,38
9,194,0,57,-137
9,194,1,55,-137
9,194,5,55,-137
9,194,10,54,-137
9,104,0,57,40
9,104,1,55,40
9,104,5,55,40
9,104,10,54,40
9,13,0,47,41
9,13,1,45,41
9,13,5,45,41
9,13,10,44,41
9,30,0,47,36
9,30,1,45,36
9,30,5,45,36
9,30,10,44,36
9,7,0,47,39
9,7,1,45,39
9,7,5,45,39
9,7,10,44,39
9,25,0,47,40
9,25,1,45,40
9,25,5,45,40
9,25,10,44,40
9,44,0,47,40
9,44,1,45,40
9,44,5,45,40
9,44,10,44,41
9,53,0,47,37
9,53,1,45,37
9,53,5,45,37
9,53,10,44,37
9,4,0,47,41
9,4,1,45,41
9,4,5,45,41
9,4,10,44,41
9,150,0,57,42
9,150,1,55,42
9,150,5,55,42
9,150,10,54,43
9,161,0,57,35
9,161,1,55,35
9,161,5,55,35
9,161,10,54,39
9,55,0,47,40
9,55,1,45,40
9,55,5,45,40
9,55,10,44,40
9,78,0,47,-127
9,78,1,45,-127
9,78,5,45,-127
9,78,10,44,-105
9,56,0,47,40
9,56,1,45,40
9,56,5,45,40
9,56,10,44,40
9,183,0,57,37
9,183,1,55,37
9,183,5,55,37
9,183,10,54,37
9,187,0,57,38
9,187,1,55,38
9,187,5,55,38
9,187,10,54,38
9,65,0,47,40
9,65,1,45,40
9,65,5,45,40
9,65,10,44,40
9,139,0,57,37
9,139,1,55,37
9,139,5,55,37
9,139,10,54,37
9,165,0,57,41
9,165,1,55,41
9,165,5,55,41
9,165,10,54,41
9,138,0,57,38
9,138,1,55,38
9,138,5,55,38
9,138,10,54,38
9,106,0,57,42
9,106,1,55,42
9,106,5,55,42
9,106,10,54,42
9,100,0,47,-150
9,100,1,45,-150
9,100,5,45,-150
9,100,10,44,-150
9,51,0,47,42
9,51,1,45,42
9,51,5,45,42
9,51,10,44,42
9,29,0,47,40
9,29,1,45,40
9,29,5,45,40
9,29,10,44,40
9,131,0,57,37
9,131,1,55,39
9,131,5,55,39
9,131,10,54,39
9,17,0,47,41
9,17,1,45,41
9,17,5,45,41
9,17,10,44,41
9,133,0,57,40
9,133,1,55,40
9,133,5,55,40
9,133,10,54,40
9,70,0,47,-127
9,70,1,45,-127
9,70,5,45,-127
9,70,10,44,-104
9,72,0,47,-120
9,72,1,45,-120
9,72,5,45,-120
9,72,10,44,-120
9,178,0,57,40
9,178,1,55,40
9,178,5,55,40
9,178,10,54,40
9,26,0,47,39
9,26,1,45,39
9,26,5,45,39
9,26,10,44,39
9,31,0,47,44
9,31,1,45,44
9,31,5,45,44
9,31,10,44,44
9,128,0,57,43
9,128,1,55,43
9,128,5,55,43
9,128,10,54,43
9,97,0,47,-124
9,97,1,45,-124
9,97,5,45,-124
9,97,10,44,-99
9,6,0,47,39
9,6,1,45,39
9,6,5,45,39
9,6,10,44,39
9,20,0,47,43
9,20,1,45,43
9,20,5,45,43
9,20,10,44,43
9,105,0,57,40
9,105,1,55,40
9,105,5,55,40
9,105,10,54,40
9,35,0,47,39
9,35,1,45,39
9,35,5,45,39
9,35,10,44,39
9,122,0,57,43
9,122,1,55,43
9,122,5,55,43
9,122,10,54,43
9,10,0,47,42
9,10,1,45,42
9,10,5,45,42
9,10,10,44,42
9,197,0,57,-172
9,197,1,55,-172
9,197,5,55,-172
9,197,10,54,-172
9,190,0,57,40
9,190,1,55,40
9,190,5,55,40
9,190,10,54,40
9,193,0,57,-115
9,193,1,55,-115
9,193,5,55,-115
9,193,10,54,-115
9,141,0,57,38
9,141,1,55,38
9,141,5,55,38
9,141,10,54,38
9,91,0,47,-100
9,91,1,45,-100
9,91,5,45,-100
9,91,10,44,-100
9,37,0,47,41
9,37,1,45,41
9,37,5,45,41
9,37,10,44,41
9,49,0,47,41
9,49,1,45,41
9,49,5,45,41
9,49,10,44,41
9,148,0,57,35
9,148,1,55,35
9,148,5,55,35
9,148,10,54,37
9,77,0,47,-190
9,77,1,45,-88
9,77,5,45,-88
9,77,10,44,-112
9,71,0,47,-148
9,71,1,45,-148
9,71,5,45,-148
9,71,10,44,-148
9,79,0,47,-138
9,79,1,45,-138
9,79,5,45,-138
9,79,10,44,-138
9,95,0,47,-114
9,95,1,45,-114
9,95,5,45,-114
9,95,10,44,-114
9,170,0,57,38
9,170,1,55,38
9,170,5,55,38
9,170,10,54,38
9,123,0,57,35
9,123,1,55,35
9,123,5,55,35
9,123,10,54,35
9,156,0,57,41
9,156,1,55,41
9,156,5,55,41
9,156,10,54,41
9,63,0,47,41
9,63,1,45,41
9,63,5,45,41
9,63,10,44,41
9,75,0,47,-144
9,75,1,45,-144
9,75,5,45,-144
9,75,10,44,-144
9,126,0,57,38
9,126,1,55,38
9,126,5,55,38
9,126,10,54,38
9,181,0,57,40
9,181,1,55,40
9,181,5,55,40
9,181,10,54,40
9,118,0,57,39
9,118,1,55,39
9,118,5,55,39
9,118,10,54,39
9,142,0,57,42
9,142,1,55,42
9,142,5,55,42
9,142,10,54,42
9,173,0,57,34
9,173,1,55,34
9,173,5,55,34
9,173,10,54,34
9,115,0,57,31
9,115,1,55,34
9,115,5,55,34
9,115,10,54,34
9,90,0,47,-145
9,90,1,45,-145
9,90,5,45,-145
9,90,10,44,-90
9,82,0,47,-106
9,82,1,45,-106
9,82,5,45,-106
9,82,10,44,-86
10,203,0,62,0
10,203,1,65,0
10,203,5,66,0
10,203,10,66,0
10,201,0,57,0
10,201,1,60,0
10,201,5,61,0
10,201,10,61,0
10,202,0,67,0
10,202,1,70,0
10,202,5,71,0
10,202,10,71,0
10,137,0,67,31
10,137,1,70,31
10,137,5,71,31
10,137,10,71,31
10,196,0,67,-150
10,196,1,70,-150
10,196,5,71,-150
10,196,10,71,-150
10,6,0,57,39
10,6,1,60,36
10,6,5,61,36
10,6,10,61,36
10,50,0,57,37
10,50,1,60,37
10,50,5,61,37
10,50,10,61,37
10,185,0,67,32
10,185,1,70,32
10,185,5,71,32
10,185,10,71,32
10,102,0,67,39
10,102,1,70,39
10,102,5,71,39
10,102,10,71,39
10,18,0,57,41
10,18,1,60,39
10,18,5,61,39
10,18,10,61,39
10,113,0,67,38
10,113,1,70,38
10,113,5,71,38
10,113,10,71,38
10,77,0,57,-126
10,77,1,60,-126
10,77,5,61,-126
10,77,10,61,-126
10,115,0,67,39
10,115,1,70,35
10,115,5,71,35
10,115,10,71,35
10,88,0,57,-113
10,88,1,60,-130
10,88,5,61,-130
10,88,10,61,-130
10,13,0,57,38
10,13,1,60,36
10,13,5,61,36
10,13,10,61,36
10,27,0,57,31
10,27,1,60,31
10,27,5,61,31
10,27,10,61,31
10,101,0,67,37
10,101,1,70,37
10,101,5,71,37
10,101,10,71,37
10,163,0,67,36
10,163,1,70,31
10,163,5,71,31
10,163,10,71,31
10,149,0,67,38
10,149,1,70,38
10,149,5,71,38
10,149,10,71,38
10,159,0,67,41
10,159,1,70,41
10,159,5,71,41
10,159,10,71,41
10,99,0,57,-108
10,99,1,60,-108
10,99,5,61,-108
10,99,10,61,-108
10,179,0,67,37
10,179,1,70,37
10,179,5,71,37
10,179,10,71,37
10,37,0,57,40
10,37,1,60,40
10,37,5,61,40
10,37,10,61,40
10,42,0,57,36
10,42,1,60,36
10,42,5,61,36
10,42,10,61,36
10,14,0,57,37
10,14,1,60,37
10,14,5,61,37
10,14,10,61,37
10,183,0,67,36
10,183,1,70,36
10,183,5,71,36
10,183,10,71,36
10,165,0,67,36
10,165,1,70,36
10,165,5,71,36
10,165,10,71,36
10,109,0,67,37
10,109,1,70,37
10,109,5,71,37
10,109,10,71,37
10,70,0,57,-104
10,70,1,60,-104
10,70,5,61,-104
10,70,10,61,-104
10,172,0,67,41
10,172,1,70,41
10,172,5,71,41
10,172,10,71,41
10,73,0,57,-107
10,73,1,60,-107
10,73,5,61,-107
10,73,10,61,-107
10,1,0,57,36
10,1,1,60,36
10,1,5,61,36
10,1,10,61,36
10,187,0,67,40
10,187,1,70,40
10,187,5,71,40
10,187,10,71,40
10,31,0,57,37
10,31,1,60,37
10,31,5,61,37
10,31,10,61,37
10,105,0,67,37
10,105,1,70,37
10,105,5,71,37
10,105,10,71,37
10,84,0,57,-163
10,84,1,60,-163
10,84,5,61,-163
10,84,10,61,-163
10,135,0,67,37
10,135,1,70,37
10,135,5,71,37
10,135,10,71,37
10,129,0,67,40
10,129,1,70,40
10,129,5,71,40
10,129,10,71,40
10,62,0,57,40
10,62,1,60,40
10,62,5,61,40
10,62,10,61,40
10,17,0,57,40
10,17,1,60,40
10,17,5,61,38
10,17,10,61,38
10,7,0,57,43
10,7,1,60,43
10,7,5,61,43
10,7,10,61,43
10,86,0,57,-139
10,86,1,60,-139
10,86,5,61,-139
10,86,10,61,-139
10,75,0,57,-151
10,75,1,60,-132
10,75,5,61,-169
10,75,10,61,-169
10,169,0,67,39
10,169,1,70,39
10,169,5,71,39
10,169,10,71,39
10,128,0,67,41
10,128,1,70,41
10,128,5,71,41
10,128,10,71,41
10,164,0,67,35
10,164,1,70,35
10,164,5,71,35
10,164,10,71,35
10,41,0,57,38
10,41,1,60,38
10,41,5,61,38
10,41,10,61,38
10,120,0,67,42
10,120,1,70,42
10,120,5,71,42
10,120,10,71,42
10,121,0,67,37
10,121,1,70,37
10,121,5,71,37
10,121,10,71,37
10,33,0,57,38
10,33,1,60,38
10,33,5,61,38
10,33,10,61,38
10,184,0,67,42
10,184,1,70,42
10,184,5,71,42
10,184,10,71,42
10,78,0,57,-114
10,78,1,60,-114
10,78,5,61,-114
10,78,10,61,-114
10,143,0,67,38
10,143,1,70,38
10,143,5,71,38
10,143,10,71,38
10,60,0,57,36
10,60,1,60,36
10,60,5,61,36
10,60,10,61,36
10,118,0,67,35
10,118,1,70,35
10,118,5,71,35
10,118,10,71,35
10,119,0,67,36
10,119,1,70,36
10,119,5,71,36
10,119,10,71,36
10,96,0,57,-118
10,96,1,60,-118
10,96,5,61,-118
10,96,10,61,-118
10,94,0,57,-142
10,94,1,60,-142
10,94,5,61,-142
10,94,10,61,-142
10,24,0,57,36
10,24,1,60,36
10,24,5,61,36
10,24,10,61,36
10,47,0,57,40
10,47,1,60,40
10,47,5,61,40
10,47,10,61,40
10,104,0,67,40
10,104,1,70,40
10,104,5,71,39
10,104,10,71,39
10,63,0,57,39
10,63,1,60,39
10,63,5,61,39
10,63,10,61,39
10,177,0,67,38
10,177,1,70,36
10,177,5,71,36
10,177,10,71,36
10,9,0,57,35
10,9,1,60,35
10,9,5,61,35
10,9,10,61,35
10,98,0,57,-119
10,98,1,60,-119
10,98,5,61,-119
10,98,10,61,-119
10,174,0,67,39
10,174,1,70,39
10,174,5,71,39
10,174,10,71,39
10,72,0,57,-90
10,72,1,60,-88
10,72,5,61,-91
10,72,10,61,-91
10,79,0,57,-129
10,79,1,60,-129
10,79,5,61,-129
10,79,10,61,-129
10,156,0,67,39
10,156,1,70,39
10,156,5,71,39
10,156,10,71,39
10,131,0,67,36
10,131,1,70,36
10,131,5,71,36
10,131,10,71,36
10,193,0,67,-102
10,193,1,70,-102
10,193,5,71,-102
10,193,10,71,-102
10,154,0,67,39
10,154,1,70,39
10,154,5,71,39
10,154,10,71,39
10,133,0,67,33
10,133,1,70,33
10,133,5,71,33
10,133,10,71,33
10,134,0,67,39
10,134,1,70,39
10,134,5,71,39
10,134,10,71,39
10,39,0,57,40
10,39,1,60,40
10,39,5,61,40
10,39,10,61,40
10,68,0,57,-112
10,68,1,60,-112
10,68,5,61,-112
10,68,10,61,-112
10,117,0,67,39
10,117,1,70,39
10,117,5,71,39
10,117,10,71,39
10,74,0,57,-100
10,74,1,60,-142
10,74,5,61,-142
10,74,10,61,-142
10,91,0,57,-142
10,91,1,60,-142
10,91,5,61,-142
10,91,10,61,-142
10,34,0,57,38
10,34,1,60,38
10,34,5,61,38
10,34,10,61,38
10,139,0,67,38
10,139,1,70,38
10,139,5,71,38
10,139,10,71,38
10,36,0,57,39
10,36,1,60,39
10,36,5,61,39
10,36,10,61,39
10,30,0,57,44
10,30,1,60,44
10,30,5,61,44
10,30,10,61,44
10,199,0,67,-105
10,199,1,70,-105
10,199,5,71,-105
10,199,10,71,-105
10,148,0,67,38
10,148,1,70,38
10,148,5,71,38
10,148,10,71,38
10,15,0,57,41
10,15,1,60,41
10,15,5,61,41
10,15,10,61,41
10,20,0,57,40
10,20,1,60,40
10,20,5,61,40
10,20,10,61,40
10,90,0,57,-122
10,90,1,60,-122
10,90,5,61,-122
10,90,10,61,-122
10,161,0,67,39
10,161,1,70,39
10,161,5,71,39
10,161,10,71,39
10,67,0,57,-157
10,67,1,60,-157
10,67,5,61,-157
10,67,10,61,-157
10,175,0,67,38
10,175,1,70,38
10,175,5,71,38
10,175,10,71,38
10,10,0,57,40
10,10,1,60,40
10,10,5,61,40
10,10,10,61,40
10,112,0,67,36
10,112,1,70,36
10,112,5,71,30
10,112,10,71,30
10,103,0,67,38
10,103,1,70,38
10,103,5,71,38
10,103,10,71,38
10,19,0,57,41
10,19,1,60,41
10,19,5,61,41
10,19,10,61,41
10,123,0,67,33
10,123,1,70,33
10,123,5,71,33
10,123,10,71,33
10,142,0,67,36
10,142,1,70,36
10,142,5,71,36
10,142,10,71,36
10,130,0,67,36
10,130,1,70,36
10,130,5,71,36
10,130,10,71,36
10,82,0,57,-127
10,82,1,60,-127
10,82,5,61,-127
10,82,10,61,-127
10,81,0,57,-124
10,81,1,60,-124
10,81,5,61,-124
10,81,10,61,-124
10,69,0,57,-130
10,69,1,60,-130
10,69,5,61,-130
10,69,10,61,-130
10,53,0,57,38
10,53,1,60,38
10,53,5,61,38
10,53,10,61,38
10,178,0,67,40
10,178,1,70,40
10,178,5,71,40
10,178,10,71,40
10,125,0,67,34
10,125,1,70,34
10,125,5,71,34
10,125,10,71,34
10,138,0,67,35
10,138,1,70,35
10,138,5,71,34
10,138,10,71,34
10,71,0,57,-135
10,71,1,60,-135
10,71,5,61,-135
10,71,10,61,-135
10,11,0,57,39
10,11,1,60,37
10,11,5,61,37
10,11,10,61,37
10,194,0,67,-162
10,194,1,70,-162
10,194,5,71,-162
10,194,10,71,-162
10,182,0,67,36
10,182,1,70,36
10,182,5,71,36
10,182,10,71,36
10,55,0,57,33
10,55,1,60,33
10,55,5,61,33
10,55,10,61,33
10,95,0,57,-121
10,95,1,60,-121
10,95,5,61,-121
10,95,10,61,-121
10,144,0,67,37
10,144,1,70,37
10,144,5,71,37
10,144,10,71,37
10,40,0,57,39
10,40,1,60,39
10,40,5,61,38
10,40,10,61,38
10,57,0,57,39
10,57,1,60,39
10,57,5,61,39
10,57,10,61,39
10,152,0,67,36
10,152,1,70,36
10,152,5,71,36
10,152,10,71,36
10,198,0,67,-143
10,198,1,70,-143
10,198,5,71,-143
10,198,10,71,-143
10,21,0,57,41
10,21,1,60,41
10,21,5,61,41
10,21,10,61,41
10,100,0,57,-107
10,100,1,60,-107
10,100,5,61,-107
10,100,10,61,-107
10,32,0,57,43
10,32,1,60,43
10,32,5,61,43
10,32,10,61,43
10,8,0,57,39
10,8,1,60,39
10,8,5,61,39
10,8,10,61,39
10,54,0,57,41
10,54,1,60,41
10,54,5,61,41
10,54,10,61,41
10,2,0,57,36
10,2,1,60,36
10,2,5,61,36
10,2,10,61,36
10,106,0,67,37
10,106,1,70,35
10,106,5,71,35
10,106,10,71,35
10,166,0,67,30
10,166,1,70,30
10,166,5,71,30
10,166,10,71,30
10,80,0,57,-93
10,80,1,60,-119
10,80,5,61,-119
10,80,10,61,-119
10,176,0,67,39
10,176,1,70,39
10,176,5,71,39
10,176,10,71,39
10,171,0,67,42
10,171,1,70,42
10,171,5,71,42
10,171,10,71,42
10,153,0,67,37
10,153,1,70,35
10,153,5,71,35
10,153,10,71,35
10,25,0,57,41
10,25,1,60,41
10,25,5,61,41
10,25,10,61,41
10,140,0,67,39
10,140,1,70,39
10,140,5,71,39
10,140,10,71,39
10,97,0,57,-136
10,97,1,60,-136
10,97,5,61,-136
10,97,10,61,-136
10,157,0,67,37
10,157,1,70,37
10,157,5,71,37
10,157,10,71,37
10,146,0,67,39
10,146,1,70,39
10,146,5,71,39
10,146,10,71,39
10,126,0,67,34
10,126,1,70,34
10,126,5,71,34
10,126,10,71,34
10,64,0,57,41
10,64,1,60,41
10,64,5,61,41
10,64,10,61,41
10,28,0,57,39
10,28,1,60,39
10,28,5,61,39
10,28,10,61,39
10,12,0,57,41
10,12,1,60,38
10,12,5,61,38
10,12,10,61,38
10,173,0,67,43
10,173,1,70,43
10,173,5,71,43
10,173,10,71,43
10,48,0,57,40
10,48,1,60,40
10,48,5,61,40
10,48,10,61,40
10,59,0,57,40
10,59,1,60,40
10,59,5,61,40
10,59,10,61,40
10,111,0,67,34
10,111,1,70,34
10,111,5,71,34
10,111,10,71,34
10,170,0,67,35
10,170,1,70,35
10,170,5,71,35
10,170,10,71,35
10,49,0,57,42
10,49,1,60,42
10,49,5,61,42
10,49,10,61,42
10,122,0,67,39
10,122,1,70,39
10,122,5,71,39
10,122,10,71,39
10,155,0,67,37
10,155,1,70,37
10,155,5,71,37
10,155,10,71,37
10,124,0,67,36
10,124,1,70,36
10,124,5,71,36
10,124,10,71,36
10,87,0,57,-144
10,87,1,60,-144
10,87,5,61,-144
10,87,10,61,-144
10,168,0,67,39
10,168,1,70,39
10,168,5,71,39
10,168,10,71,39
10,132,0,67,35
10,132,1,70,35
10,132,5,71,35
10,132,10,71,35
10,56,0,57,41
10,56,1,60,41
10,56,5,61,41
10,56,10,61,41
10,191,0,67,-156
10,191,1,70,-156
10,191,5,71,-156
10,191,10,71,-156
10,61,0,57,36
10,61,1,60,36
10,61,5,61,36
10,61,10,61,36
10,43,0,57,41
10,43,1,60,41
10,43,5,61,41
10,43,10,61,41
10,127,0,67,34
10,127,1,70,34
10,127,5,71,31
10,127,10,71,31
10,167,0,67,37
10,167,1,70,37
10,167,5,71,37
10,167,10,71,37
10,85,0,57,-117
10,85,1,60,-117
10,85,5,61,-117
10,85,10,61,-117
10,38,0,57,39
10,38,1,60,39
10,38,5,61,39
10,38,10,61,39
10,89,0,57,-160
10,89,1,60,-160
10,89,5,61,-101
10,89,10,61,-101
10,180,0,67,41
10,180,1,70,41
10,180,5,71,41
10,180,10,71,41
10,162,0,67,37
10,162,1,70,37
10,162,5,71,37
10,162,10,71,37
10,44,0,57,40
10,44,1,60,40
10,44,5,61,40
10,44,10,61,40
10,181,0,67,42
10,181,1,70,42
10,181,5,71,36
10,181,10,71,36
10,5,0,57,43
10,5,1,60,43
10,5,5,61,43
10,5,10,61,43
10,92,0,57,-185
10,92,1,60,-185
10,92,5,61,-185
10,92,10,61,-185
10,160,0,67,37
10,160,1,70,37
10,160,5,71,37
10,160,10,71,37
10,66,0,57,-137
10,66,1,60,-137
10,66,5,61,-137
10,66,10,61,-137
10,16,0,57,37
10,16,1,60,37
10,16,5,61,37
10,16,10,61,37
10,197,0,67,-138
10,197,1,70,-138
10,197,5,71,-138
10,197,10,71,-138
10,189,0,67,38
10,189,1,70,36
10,189,5,71,36
10,189,10,71,36
10,195,0,67,-137
10,195,1,70,-137
10,195,5,71,-137
10,195,10,71,-137
10,136,0,67,39
10,136,1,70,39
10,136,5,71,39
10,136,10,71,39
10,58,0,57,38
10,58,1,60,38
10,58,5,61,38
10,58,10,61,38
10,110,0,67,33
10,110,1,70,33
10,110,5,71,33
10,110,10,71,33
10,35,0,57,38
10,35,1,60,38
10,35,5,61,38
10,35,10,61,38
10,29,0,57,36
10,29,1,60,36
10,29,5,61,36
10,29,10,61,36
10,145,0,67,41
10,145,1,70,41
10,145,5,71,41
10,145,10,71,41
10,4,0,57,38
10,4,1,60,38
10,4,5,61,38
10,4,10,61,38
10,83,0,57,-117
10,83,1,60,-131
10,83,5,61,-131
10,83,10,61,-131
10,45,0,57,41
10,45,1,60,41
10,45,5,61,41
10,45,10,61,41
10,150,0,67,45
10,150,1,70,45
10,150,5,71,45
10,150,10,71,45
10,46,0,57,40
10,46,1,60,40
10,46,5,61,40
10,46,10,61,40
10,190,0,67,37
10,190,1,70,37
10,190,5,71,37
10,190,10,71,37
10,93,0,57,-141
10,93,1,60,-141
10,93,5,61,-141
10,93,10,61,-141
10,188,0,67,41
10,188,1,70,41
10,188,5,71,41
10,188,10,71,41
10,200,0,67,-124
10,200,1,70,-124
10,200,5,71,-111
10,200,10,71,-111
10,186,0,67,40
10,186,1,70,40
10,186,5,71,40
10,186,10,71,40
10,147,0,67,41
10,147,1,70,41
10,147,5,71,41
10,147,10,71,41
10,51,0,57,41
10,51,1,60,41
10,51,5,61,41
10,51,10,61,41
10,26,0,57,39
10,26,1,60,39
10,26,5,61,39
10,26,10,61,39
10,22,0,57,40
10,22,1,60,40
10,22,5,61,40
10,22,10,61,40
10,23,0,57,41
10,23,1,60,41
10,23,5,61,41
10,23,10,61,41
10,192,0,67,-150
10,192,1,70,-150
10,192,5,71,-150
10,192,10,71,-150
10,76,0,57,-159
10,76,1,60,-159
10,76,5,61,-159
10,76,10,61,-159
10,158,0,67,34
10,158,1,70,34
10,158,5,71,34
10,158,10,71,34
10,108,0,67,38
10,108,1,70,38
10,108,5,71,38
10,108,10,71,38
10,116,0,67,32
10,116,1,70,32
10,116,5,71,32
10,116,10,71,32
10,114,0,67,40
10,114,1,70,40
10,114,5,71,40
10,114,10,71,40
10,151,0,67,36
10,151,1,70,36
10,151,5,71,36
10,151,10,71,36
10,3,0,57,40
10,3,1,60,40
10,3,5,61,40
10,3,10,61,40
10,52,0,57,40
10,52,1,60,40
10,52,5,61,40
10,52,10,61,40
10,65,0,57,39
10,65,1,60,39
10,65,5,61,39
10,65,10,61,39
10,141,0,67,31
10,141,1,70,31
10,141,5,71,31
10,141,10,71,31
10,107,0,67,38
10,107,1,70,38
10,107,5,71,38
10,107,10,71,38
