pop,dos,id,draw,blocked,p,q
4,0,36,53.4,0,-1,0
4,1,36,53.4,0,41,37
4,5,36,53.4,0,41,37
4,10,36,53.4,0,41,37
4,0,123,38.9,0,-1,0
4,1,123,38.9,0,76,35
4,5,123,38.9,0,87,35
4,10,123,38.9,0,103,35
4,0,169,13.7,0,-1,0
4,1,169,13.7,0,76,41
4,5,169,13.7,0,87,41
4,10,169,13.7,0,103,41
4,0,83,95.4,0,-1,0
4,1,83,95.4,0,41,-140
4,5,83,95.4,0,41,-140
4,10,83,95.4,0,41,-140
4,0,140,79.7,0,-1,0
4,1,140,79.7,0,76,38
4,5,140,79.7,0,87,38
4,10,140,79.7,0,103,38
4,0,5,71.8,0,-1,0
4,1,5,71.8,0,41,42
4,5,5,71.8,0,41,42
4,10,5,71.8,0,41,42
4,0,89,87.6,0,-1,0
4,1,89,87.6,0,41,-96
4,5,89,87.6,0,41,-96
4,10,89,87.6,0,41,-96
4,0,126,1.9,0,-1,0
4,1,126,1.9,0,76,36
4,5,126,1.9,1,87,36
4,10,126,1.9,1,103,34
4,0,61,75.2,0,-1,0
4,1,61,75.2,0,41,40
4,5,61,75.2,0,41,40
4,10,61,75.2,0,41,40
4,0,60,94.3,0,-1,0
4,1,60,94.3,0,41,37
4,5,60,94.3,0,41,37
4,10,60,94.3,0,41,37
4,0,63,61.5,0,-1,0
4,1,63,61.5,0,41,42
4,5,63,61.5,0,41,42
4,10,63,61.5,0,41,42
4,0,119,38.3,0,-1,0
4,1,119,38.3,0,76,29
4,5,119,38.3,0,87,28
4,10,119,38.3,0,103,27
4,0,130,71.5,0,-1,0
4,1,130,71.5,0,76,34
4,5,130,71.5,0,87,33
4,10,130,71.5,0,103,31
4,0,111,95.6,0,-1,0
4,1,111,95.6,0,76,39
4,5,111,95.6,0,87,33
4,10,111,95.6,0,103,33
4,0,13,47.3,0,-1,0
4,1,13,47.3,0,41,42
4,5,13,47.3,0,41,42
4,10,13,47.3,0,41,42
4,0,68,97.6,0,-1,0
4,1,68,97.6,0,41,-100
4,5,68,97.6,0,41,-100
4,10,68,97.6,0,41,-100
4,0,45,40.1,0,-1,0
4,1,45,40.1,0,41,41
4,5,45,40.1,0,41,41
4,10,45,40.1,0,41,41
4,0,31,16.0,0,-1,0
4,1,31,16.0,0,41,42
4,5,31,16.0,0,41,42
4,10,31,16.0,0,41,42
4,0,41,91.5,0,-1,0
4,1,41,91.5,0,41,40
4,5,41,91.5,0,41,40
4,10,41,91.5,0,41,40
4,0,44,95.5,0,-1,0
4,1,44,95.5,0,41,41
4,5,44,95.5,0,41,41
4,10,44,95.5,0,41,41
4,0,43,86.4,0,-1,0
4,1,43,86.4,0,41,36
4,5,43,86.4,0,41,36
4,10,43,86.4,0,41,36
4,0,46,88.1,0,-1,0
4,1,46,88.1,0,41,39
4,5,46,88.1,0,41,39
4,10,46,88.1,0,41,39
4,0,184,94.2,0,-1,0
4,1,184,94.2,0,76,40
4,5,184,94.2,0,87,39
4,10,184,94.2,0,103,39
4,0,106,62.4,0,-1,0
4,1,106,62.4,0,76,42
4,5,106,62.4,0,87,42
4,10,106,62.4,0,103,42
4,0,9,5.0,0,-1,0
4,1,9,5.0,0,41,41
4,5,9,5.0,0,41,41
4,10,9,5.0,1,41,41
4,0,85,46.3,0,-1,0
4,1,85,46.3,0,41,-88
4,5,85,46.3,0,41,-88
4,10,85,46.3,0,41,-88
4,0,196,46.2,0,-1,0
4,1,196,46.2,0,76,-92
4,5,196,46.2,0,87,-119
4,10,196,46.2,0,103,-119
4,0,176,44.2,0,-1,0
4,1,176,44.2,0,76,40
4,5,176,44.2,0,87,40
4,10,176,44.2,0,103,40
4,0,174,48.7,0,-1,0
4,1,174,48.7,0,76,31
4,5,174,48.7,0,87,29
4,10,174,48.7,0,103,29
4,0,75,1.0,0,-1,0
4,1,75,1.0,1,41,-223
4,5,75,1.0,1,41,-223
4,10,75,1.0,1,41,-223
4,0,67,14.2,0,-1,0
4,1,67,14.2,0,41,-129
4,5,67,14.2,0,41,-129
4,10,67,14.2,0,41,-129
4,0,117,39.8,0,-1,0
4,1,117,39.8,0,76,38
4,5,117,39.8,0,87,38
4,10,117,39.8,0,103,36
4,0,58,55.4,0,-1,0
4,1,58,55.4,0,41,45
4,5,58,55.4,0,41,45
4,10,58,55.4,0,41,45
4,0,104,12.4,0,-1,0
4,1,104,12.4,0,76,42
4,5,104,12.4,0,87,37
4,10,104,12.4,0,103,37
4,0,134,58.8,0,-1,0
4,1,134,58.8,0,76,34
4,5,134,58.8,0,87,34
4,10,134,58.8,0,103,32
4,0,168,27.9,0,-1,0
4,1,168,27.9,0,76,39
4,5,168,27.9,0,87,39
4,10,168,27.9,0,103,39
4,0,88,39.2,0,-1,0
4,1,88,39.2,0,41,-91
4,5,88,39.2,0,41,-91
4,10,88,39.2,0,41,-91
4,0,56,81.6,0,-1,0
4,1,56,81.6,0,41,42
4,5,56,81.6,0,41,42
4,10,56,81.6,0,41,42
4,0,20,90.2,0,-1,0
4,1,20,90.2,0,41,41
4,5,20,90.2,0,41,41
4,10,20,90.2,0,41,41
4,0,98,37.8,0,-1,0
4,1,98,37.8,0,41,-93
4,5,98,37.8,0,41,-93
4,10,98,37.8,0,41,-93
4,0,165,93.5,0,-1,0
4,1,165,93.5,0,76,34
4,5,165,93.5,0,87,34
4,10,165,93.5,0,103,32
4,0,42,72.7,0,-1,0
4,1,42,72.7,0,41,42
4,5,42,72.7,0,41,42
4,10,42,72.7,0,41,42
4,0,38,86.0,0,-1,0
4,1,38,86.0,0,41,42
4,5,38,86.0,0,41,42
4,10,38,86.0,0,41,42
4,0,139,69.5,0,-1,0
4,1,139,69.5,0,76,35
4,5,139,69.5,0,87,35
4,10,139,69.5,0,103,34
4,0,147,45.1,0,-1,0
4,1,147,45.1,0,76,35
4,5,147,45.1,0,87,35
4,10,147,45.1,0,103,32
4,0,81,25.0,0,-1,0
4,1,81,25.0,0,41,-104
4,5,81,25.0,0,41,-104
4,10,81,25.0,0,41,-104
4,0,178,32.7,0,-1,0
4,1,178,32.7,0,76,33
4,5,178,32.7,0,87,32
4,10,178,32.7,0,103,31
4,0,122,73.2,0,-1,0
4,1,122,73.2,0,76,35
4,5,122,73.2,0,87,35
4,10,122,73.2,0,103,34
4,0,195,6.1,0,-1,0
4,1,195,6.1,0,76,-137
4,5,195,6.1,0,87,-137
4,10,195,6.1,1,103,-163
4,0,179,74.8,0,-1,0
4,1,179,74.8,0,76,34
4,5,179,74.8,0,87,34
4,10,179,74.8,0,103,32
4,0,113,44.4,0,-1,0
4,1,113,44.4,0,76,40
4,5,113,44.4,0,87,40
4,10,113,44.4,0,103,40
4,0,132,15.9,0,-1,0
4,1,132,15.9,0,76,40
4,5,132,15.9,0,87,40
4,10,132,15.9,0,103,40
4,0,76,97.0,0,-1,0
4,1,76,97.0,0,41,-125
4,5,76,97.0,0,41,-125
4,10,76,97.0,0,41,-125
4,0,64,14.1,0,-1,0
4,1,64,14.1,0,41,38
4,5,64,14.1,0,41,38
4,10,64,14.1,0,41,38
4,0,62,94.3,0,-1,0
4,1,62,94.3,0,41,37
4,5,62,94.3,0,41,37
4,10,62,94.3,0,41,37
4,0,66,62.5,0,-1,0
4,1,66,62.5,0,41,-255
4,5,66,62.5,0,41,-255
4,10,66,62.5,0,41,-255
4,0,86,99.3,0,-1,0
4,1,86,99.3,0,41,-88
4,5,86,99.3,0,41,-88
4,10,86,99.3,0,41,-88
4,0,156,99.5,0,-1,0
4,1,156,99.5,0,76,41
4,5,156,99.5,0,87,41
4,10,156,99.5,0,103,40
4,0,143,71.7,0,-1,0
4,1,143,71.7,0,76,38
4,5,143,71.7,0,87,38
4,10,143,71.7,0,103,32
4,0,73,94.4,0,-1,0
4,1,73,94.4,0,41,-106
4,5,73,94.4,0,41,-106
4,10,73,94.4,0,41,-106
4,0,108,30.7,0,-1,0
4,1,108,30.7,0,76,36
4,5,108,30.7,0,87,36
4,10,108,30.7,0,103,34
4,0,198,81.1,0,-1,0
4,1,198,81.1,0,76,-120
4,5,198,81.1,0,87,-129
4,10,198,81.1,0,103,-136
4,0,193,89.3,0,-1,0
4,1,193,89.3,0,76,-201
4,5,193,89.3,0,87,-201
4,10,193,89.3,0,103,-225
4,0,100,4.4,0,-1,0
4,1,100,4.4,0,41,-95
4,5,100,4.4,1,41,-95
4,10,100,4.4,1,41,-95
4,0,180,1.6,0,-1,0
4,1,180,1.6,0,76,31
4,5,180,1.6,1,87,31
4,10,180,1.6,1,103,28
4,0,8,35.8,0,-1,0
4,1,8,35.8,0,41,38
4,5,8,35.8,0,41,38
4,10,8,35.8,0,41,38
4,0,187,40.1,0,-1,0
4,1,187,40.1,0,76,38
4,5,187,40.1,0,87,36
4,10,187,40.1,0,103,36
4,0,40,43.2,0,-1,0
4,1,40,43.2,0,41,39
4,5,40,43.2,0,41,39
4,10,40,43.2,0,41,39
4,0,121,10.8,0,-1,0
4,1,121,10.8,0,76,39
4,5,121,10.8,0,87,39
4,10,121,10.8,0,103,39
4,0,183,25.8,0,-1,0
4,1,183,25.8,0,76,34
4,5,183,25.8,0,87,33
4,10,183,25.8,0,103,31
4,0,21,19.9,0,-1,0
4,1,21,19.9,0,41,39
4,5,21,19.9,0,41,39
4,10,21,19.9,0,41,39
4,0,150,71.8,0,-1,0
4,1,150,71.8,0,76,31
4,5,150,71.8,0,87,31
4,10,150,71.8,0,103,30
4,0,116,19.4,0,-1,0
4,1,116,19.4,0,76,33
4,5,116,19.4,0,87,31
4,10,116,19.4,0,103,30
4,0,149,60.4,0,-1,0
4,1,149,60.4,0,76,41
4,5,149,60.4,0,87,38
4,10,149,60.4,0,103,38
4,0,17,73.9,0,-1,0
4,1,17,73.9,0,41,40
4,5,17,73.9,0,41,40
4,10,17,73.9,0,41,40
4,0,94,79.7,0,-1,0
4,1,94,79.7,0,41,-187
4,5,94,79.7,0,41,-187
4,10,94,79.7,0,41,-187
4,0,65,94.6,0,-1,0
4,1,65,94.6,0,41,38
4,5,65,94.6,0,41,38
4,10,65,94.6,0,41,38
4,0,131,23.7,0,-1,0
4,1,131,23.7,0,76,40
4,5,131,23.7,0,87,40
4,10,131,23.7,0,103,40
4,0,146,23.5,0,-1,0
4,1,146,23.5,0,76,39
4,5,146,23.5,0,87,39
4,10,146,23.5,0,103,39
4,0,3,90.2,0,-1,0
4,1,3,90.2,0,41,39
4,5,3,90.2,0,41,39
4,10,3,90.2,0,41,39
4,0,120,78.6,0,-1,0
4,1,120,78.6,0,76,32
4,5,120,78.6,0,87,30
4,10,120,78.6,0,103,29
4,0,52,22.0,0,-1,0
4,1,52,22.0,0,41,38
4,5,52,22.0,0,41,38
4,10,52,22.0,0,41,38
4,0,137,90.0,0,-1,0
4,1,137,90.0,0,76,36
4,5,137,90.0,0,87,35
4,10,137,90.0,0,103,35
4,0,135,30.2,0,-1,0
4,1,135,30.2,0,76,39
4,5,135,30.2,0,87,34
4,10,135,30.2,0,103,34
4,0,29,28.1,0,-1,0
4,1,29,28.1,0,41,39
4,5,29,28.1,0,41,39
4,10,29,28.1,0,41,39
4,0,162,42.7,0,-1,0
4,1,162,42.7,0,76,35
4,5,162,42.7,0,87,33
4,10,162,42.7,0,103,32
4,0,6,94.5,0,-1,0
4,1,6,94.5,0,41,40
4,5,6,94.5,0,41,40
4,10,6,94.5,0,41,40
4,0,90,19.1,0,-1,0
4,1,90,19.1,0,41,-274
4,5,90,19.1,0,41,-274
4,10,90,19.1,0,41,-274
4,0,87,24.4,0,-1,0
4,1,87,24.4,0,41,-116
4,5,87,24.4,0,41,-116
4,10,87,24.4,0,41,-116
4,0,28,69.8,0,-1,0
4,1,28,69.8,0,41,39
4,5,28,69.8,0,41,39
4,10,28,69.8,0,41,39
4,0,107,55.5,0,-1,0
4,1,107,55.5,0,76,39
4,5,107,55.5,0,87,39
4,10,107,55.5,0,103,37
4,0,1,70.2,0,-1,0
4,1,1,70.2,0,41,38
4,5,1,70.2,0,41,38
4,10,1,70.2,0,41,38
4,0,118,36.2,0,-1,0
4,1,118,36.2,0,76,31
4,5,118,36.2,0,87,31
4,10,118,36.2,0,103,31
4,0,34,12.1,0,-1,0
4,1,34,12.1,0,41,38
4,5,34,12.1,0,41,38
4,10,34,12.1,0,41,38
4,0,125,53.6,0,-1,0
4,1,125,53.6,0,76,38
4,5,125,53.6,0,87,37
4,10,125,53.6,0,103,37
4,0,133,30.0,0,-1,0
4,1,133,30.0,0,76,40
4,5,133,30.0,0,87,40
4,10,133,30.0,0,103,40
4,0,124,44.8,0,-1,0
4,1,124,44.8,0,76,35
4,5,124,44.8,0,87,33
4,10,124,44.8,0,103,32
4,0,110,1.3,0,-1,0
4,1,110,1.3,0,76,34
4,5,110,1.3,1,87,33
4,10,110,1.3,1,103,32
4,0,101,35.0,0,-1,0
4,1,101,35.0,0,76,38
4,5,101,35.0,0,87,38
4,10,101,35.0,0,103,37
4,0,170,13.9,0,-1,0
4,1,170,13.9,0,76,33
4,5,170,13.9,0,87,33
4,10,170,13.9,0,103,30
4,0,151,95.8,0,-1,0
4,1,151,95.8,0,76,34
4,5,151,95.8,0,87,34
4,10,151,95.8,0,103,33
4,0,112,94.6,0,-1,0
4,1,112,94.6,0,76,40
4,5,112,94.6,0,87,40
4,10,112,94.6,0,103,39
4,0,148,88.8,0,-1,0
4,1,148,88.8,0,76,37
4,5,148,88.8,0,87,36
4,10,148,88.8,0,103,36
4,0,166,82.5,0,-1,0
4,1,166,82.5,0,76,32
4,5,166,82.5,0,87,29
4,10,166,82.5,0,103,27
4,0,50,68.1,0,-1,0
4,1,50,68.1,0,41,41
4,5,50,68.1,0,41,41
4,10,50,68.1,0,41,41
4,0,11,95.2,0,-1,0
4,1,11,95.2,0,41,39
4,5,11,95.2,0,41,39
4,10,11,95.2,0,41,39
4,0,129,43.0,0,-1,0
4,1,129,43.0,0,76,35
4,5,129,43.0,0,87,33
4,10,129,43.0,0,103,33
4,0,173,30.4,0,-1,0
4,1,173,30.4,0,76,32
4,5,173,30.4,0,87,31
4,10,173,30.4,0,103,30
4,0,79,49.4,0,-1,0
4,1,79,49.4,0,41,-118
4,5,79,49.4,0,41,-118
4,10,79,49.4,0,41,-118
4,0,16,88.9,0,-1,0
4,1,16,88.9,0,41,38
4,5,16,88.9,0,41,38
4,10,16,88.9,0,41,38
4,0,144,47.8,0,-1,0
4,1,144,47.8,0,76,35
4,5,144,47.8,0,87,35
4,10,144,47.8,0,103,28
4,0,59,61.6,0,-1,0
4,1,59,61.6,0,41,39
4,5,59,61.6,0,41,39
4,10,59,61.6,0,41,39
4,0,77,56.0,0,-1,0
4,1,77,56.0,0,41,-163
4,5,77,56.0,0,41,-163
4,10,77,56.0,0,41,-163
4,0,78,81.8,0,-1,0
4,1,78,81.8,0,41,-148
4,5,78,81.8,0,41,-148
4,10,78,81.8,0,41,-148
4,0,171,12.3,0,-1,0
4,1,171,12.3,0,76,39
4,5,171,12.3,0,87,39
4,10,171,12.3,0,103,37
4,0,35,10.2,0,-1,0
4,1,35,10.2,0,41,37
4,5,35,10.2,0,41,37
4,10,35,10.2,0,41,37
4,0,199,81.5,0,-1,0
4,1,199,81.5,0,76,-195
4,5,199,81.5,0,87,-195
4,10,199,81.5,0,103,-195
4,0,53,73.6,0,-1,0
4,1,53,73.6,0,41,39
4,5,53,73.6,0,41,39
4,10,53,73.6,0,41,39
4,0,74,47.8,0,-1,0
4,1,74,47.8,0,41,-93
4,5,74,47.8,0,41,-93
4,10,74,47.8,0,41,-93
4,0,182,75.2,0,-1,0
4,1,182,75.2,0,76,38
4,5,182,75.2,0,87,32
4,10,182,75.2,0,103,32
4,0,160,72.5,0,-1,0
4,1,160,72.5,0,76,33
4,5,160,72.5,0,87,33
4,10,160,72.5,0,103,31
4,0,69,51.7,0,-1,0
4,1,69,51.7,0,41,-147
4,5,69,51.7,0,41,-147
4,10,69,51.7,0,41,-147
4,0,192,89.0,0,-1,0
4,1,192,89.0,0,76,-197
4,5,192,89.0,0,87,-197
4,10,192,89.0,0,103,-197
4,0,153,41.3,0,-1,0
4,1,153,41.3,0,76,38
4,5,153,41.3,0,87,37
4,10,153,41.3,0,103,36
4,0,91,24.3,0,-1,0
4,1,91,24.3,0,41,-115
4,5,91,24.3,0,41,-115
4,10,91,24.3,0,41,-115
4,0,127,39.2,0,-1,0
4,1,127,39.2,0,76,39
4,5,127,39.2,0,87,39
4,10,127,39.2,0,103,36
4,0,186,97.6,0,-1,0
4,1,186,97.6,0,76,41
4,5,186,97.6,0,87,41
4,10,186,97.6,0,103,41
4,0,103,94.7,0,-1,0
4,1,103,94.7,0,76,38
4,5,103,94.7,0,87,36
4,10,103,94.7,0,103,35
4,0,7,61.1,0,-1,0
4,1,7,61.1,0,41,38
4,5,7,61.1,0,41,38
4,10,7,61.1,0,41,38
4,0,189,14.4,0,-1,0
4,1,189,14.4,0,76,42
4,5,189,14.4,0,87,42
4,10,189,14.4,0,103,41
4,0,70,26.1,0,-1,0
4,1,70,26.1,0,41,-101
4,5,70,26.1,0,41,-101
4,10,70,26.1,0,41,-101
4,0,185,98.3,0,-1,0
4,1,185,98.3,0,76,39
4,5,185,98.3,0,87,38
4,10,185,98.3,0,103,36
4,0,102,75.7,0,-1,0
4,1,102,75.7,0,76,35
4,5,102,75.7,0,87,35
4,10,102,75.7,0,103,33
4,0,19,41.0,0,-1,0
4,1,19,41.0,0,41,38
4,5,19,41.0,0,41,38
4,10,19,41.0,0,41,38
4,0,33,3.1,0,-1,0
4,1,33,3.1,0,41,38
4,5,33,3.1,1,41,38
4,10,33,3.1,1,41,38
4,0,96,88.9,0,-1,0
4,1,96,88.9,0,41,-124
4,5,96,88.9,0,41,-124
4,10,96,88.9,0,41,-124
4,0,172,53.8,0,-1,0
4,1,172,53.8,0,76,34
4,5,172,53.8,0,87,32
4,10,172,53.8,0,103,30
4,0,105,49.9,0,-1,0
4,1,105,49.9,0,76,34
4,5,105,49.9,0,87,34
4,10,105,49.9,0,103,32
4,0,114,68.3,0,-1,0
4,1,114,68.3,0,76,35
4,5,114,68.3,0,87,33
4,10,114,68.3,0,103,31
4,0,157,56.0,0,-1,0
4,1,157,56.0,0,76,32
4,5,157,56.0,0,87,32
4,10,157,56.0,0,103,30
4,0,175,68.9,0,-1,0
4,1,175,68.9,0,76,35
4,5,175,68.9,0,87,34
4,10,175,68.9,0,103,33
4,0,167,17.2,0,-1,0
4,1,167,17.2,0,76,29
4,5,167,17.2,0,87,29
4,10,167,17.2,0,103,28
4,0,10,8.6,0,-1,0
4,1,10,8.6,0,41,38
4,5,10,8.6,0,41,38
4,10,10,8.6,1,41,38
4,0,158,68.9,0,-1,0
4,1,158,68.9,0,76,38
4,5,158,68.9,0,87,38
4,10,158,68.9,0,103,38
4,0,194,4.5,0,-1,0
4,1,194,4.5,0,76,-93
4,5,194,4.5,1,87,-93
4,10,194,4.5,1,103,-94
4,0,12,71.6,0,-1,0
4,1,12,71.6,0,41,40
4,5,12,71.6,0,41,40
4,10,12,71.6,0,41,40
4,0,82,7.1,0,-1,0
4,1,82,7.1,0,41,-103
4,5,82,7.1,0,41,-103
4,10,82,7.1,1,41,-103
4,0,30,18.3,0,-1,0
4,1,30,18.3,0,41,39
4,5,30,18.3,0,41,39
4,10,30,18.3,0,41,39
4,0,159,98.1,0,-1,0
4,1,159,98.1,0,76,35
4,5,159,98.1,0,87,35
4,10,159,98.1,0,103,33
4,0,49,24.1,0,-1,0
4,1,49,24.1,0,41,39
4,5,49,24.1,0,41,39
4,10,49,24.1,0,41,39
4,0,92,30.8,0,-1,0
4,1,92,30.8,0,41,-183
4,5,92,30.8,0,41,-183
4,10,92,30.8,0,41,-183
4,0,93,51.3,0,-1,0
4,1,93,51.3,0,41,-96
4,5,93,51.3,0,41,-96
4,10,93,51.3,0,41,-96
4,0,24,3.6,0,-1,0
4,1,24,3.6,0,41,43
4,5,24,3.6,1,41,43
4,10,24,3.6,1,41,43
4,0,27,88.4,0,-1,0
4,1,27,88.4,0,41,39
4,5,27,88.4,0,41,39
4,10,27,88.4,0,41,39
4,0,155,44.9,0,-1,0
4,1,155,44.9,0,76,38
4,5,155,44.9,0,87,38
4,10,155,44.9,0,103,38
4,0,99,37.1,0,-1,0
4,1,99,37.1,0,41,-87
4,5,99,37.1,0,41,-87
4,10,99,37.1,0,41,-87
4,0,55,39.9,0,-1,0
4,1,55,39.9,0,41,37
4,5,55,39.9,0,41,37
4,10,55,39.9,0,41,37
4,0,200,73.5,0,-1,0
4,1,200,73.5,0,76,-146
4,5,200,73.5,0,87,-146
4,10,200,73.5,0,103,-160
4,0,47,11.1,0,-1,0
4,1,47,11.1,0,41,38
4,5,47,11.1,0,41,38
4,10,47,11.1,0,41,38
4,0,164,95.4,0,-1,0
4,1,164,95.4,0,76,39
4,5,164,95.4,0,87,37
4,10,164,95.4,0,103,36
4,0,54,96.3,0,-1,0
4,1,54,96.3,0,41,41
4,5,54,96.3,0,41,41
4,10,54,96.3,0,41,41
4,0,18,27.8,0,-1,0
4,1,18,27.8,0,41,40
4,5,18,27.8,0,41,40
4,10,18,27.8,0,41,40
4,0,32,2.4,0,-1,0
4,1,32,2.4,0,41,43
4,5,32,2.4,1,41,43
4,10,32,2.4,1,41,43
4,0,181,93.7,0,-1,0
4,1,181,93.7,0,76,37
4,5,181,93.7,0,87,35
4,10,181,93.7,0,103,34
4,0,39,7.2,0,-1,0
4,1,39,7.2,0,41,36
4,5,39,7.2,0,41,36
4,10,39,7.2,1,41,36
4,0,109,21.6,0,-1,0
4,1,109,21.6,0,76,35
4,5,109,21.6,0,87,33
4,10,109,21.6,0,103,32
4,0,152,31.5,0,-1,0
4,1,152,31.5,0,76,34
4,5,152,31.5,0,87,32
4,10,152,31.5,0,103,32
4,0,197,2.7,0,-1,0
4,1,197,2.7,0,76,-135
4,5,197,2.7,1,87,-135
4,10,197,2.7,1,103,-146
4,0,22,66.8,0,-1,0
4,1,22,66.8,0,41,39
4,5,22,66.8,0,41,39
4,10,22,66.8,0,41,39
4,0,188,27.5,0,-1,0
4,1,188,27.5,0,76,39
4,5,188,27.5,0,87,37
4,10,188,27.5,0,103,36
4,0,51,28.7,0,-1,0
4,1,51,28.7,0,41,43
4,5,51,28.7,0,41,43
4,10,51,28.7,0,41,43
4,0,14,70.8,0,-1,0
4,1,14,70.8,0,41,41
4,5,14,70.8,0,41,41
4,10,14,70.8,0,41,41
4,0,191,58.9,0,-1,0
4,1,191,58.9,0,76,-99
4,5,191,58.9,0,87,-166
4,10,191,58.9,0,103,-166
4,0,80,53.3,0,-1,0
4,1,80,53.3,0,41,-121
4,5,80,53.3,0,41,-121
4,10,80,53.3,0,41,-121
4,0,72,20.7,0,-1,0
4,1,72,20.7,0,41,-98
4,5,72,20.7,0,41,-98
4,10,72,20.7,0,41,-98
5,0,203,0.0,0,-1,0
5,1,203,0.0,0,-1,0
5,5,203,0.0,0,47,0
5,10,203,0.0,0,44,0
5,0,202,0.0,0,-1,0
5,1,202,0.0,0,-1,0
5,5,202,0.0,0,76,0
5,10,202,0.0,0,67,0
5,0,201,0.0,0,-1,0
5,1,201,0.0,0,-1,0
5,5,201,0.0,0,45,0
5,10,201,0.0,0,42,0
5,0,152,44.4,0,-1,0
5,1,152,44.4,0,-1,0
5,5,152,44.4,0,76,40
5,10,152,44.4,0,67,40
5,0,74,1.3,0,-1,0
5,1,74,1.3,0,-1,0
5,5,74,1.3,1,45,-103
5,10,74,1.3,1,42,-103
5,0,186,44.6,0,-1,0
5,1,186,44.6,0,-1,0
5,5,186,44.6,0,76,39
5,10,186,44.6,0,67,42
5,0,73,98.0,0,-1,0
5,1,73,98.0,0,-1,0
5,5,73,98.0,0,45,-101
5,10,73,98.0,0,42,-101
5,0,174,64.9,0,-1,0
5,1,174,64.9,0,-1,0
5,5,174,64.9,0,76,30
5,10,174,64.9,0,67,32
5,0,125,99.2,0,-1,0
5,1,125,99.2,0,-1,0
5,5,125,99.2,0,76,36
5,10,125,99.2,0,67,38
5,0,57,33.2,0,-1,0
5,1,57,33.2,0,-1,0
5,5,57,33.2,0,45,35
5,10,57,33.2,0,42,35
5,0,99,89.1,0,-1,0
5,1,99,89.1,0,-1,0
5,5,99,89.1,0,45,-111
5,10,99,89.1,0,42,-111
5,0,33,91.5,0,-1,0
5,1,33,91.5,0,-1,0
5,5,33,91.5,0,45,43
5,10,33,91.5,0,42,44
5,0,192,66.9,0,-1,0
5,1,192,66.9,0,-1,0
5,5,192,66.9,0,76,-142
5,10,192,66.9,0,67,-142
5,0,41,74.5,0,-1,0
5,1,41,74.5,0,-1,0
5,5,41,74.5,0,45,39
5,10,41,74.5,0,42,39
5,0,197,2.1,0,-1,0
5,1,197,2.1,0,-1,0
5,5,197,2.1,1,76,-135
5,10,197,2.1,1,67,-124
5,0,159,36.6,0,-1,0
5,1,159,36.6,0,-1,0
5,5,159,36.6,0,76,34
5,10,159,36.6,0,67,38
5,0,72,30.0,0,-1,0
5,1,72,30.0,0,-1,0
5,5,72,30.0,0,45,-101
5,10,72,30.0,0,42,-95
5,0,85,32.0,0,-1,0
5,1,85,32.0,0,-1,0
5,5,85,32.0,0,45,-123
5,10,85,32.0,0,42,-85
5,0,75,13.6,0,-1,0
5,1,75,13.6,0,-1,0
5,5,75,13.6,0,45,-163
5,10,75,13.6,0,42,-163
5,0,12,11.3,0,-1,0
5,1,12,11.3,0,-1,0
5,5,12,11.3,0,45,41
5,10,12,11.3,0,42,41
5,0,168,32.2,0,-1,0
5,1,168,32.2,0,-1,0
5,5,168,32.2,0,76,41
5,10,168,32.2,0,67,41
5,0,70,2.8,0,-1,0
5,1,70,2.8,0,-1,0
5,5,70,2.8,1,45,-111
5,10,70,2.8,1,42,-111
5,0,195,77.2,0,-1,0
5,1,195,77.2,0,-1,0
5,5,195,77.2,0,76,-159
5,10,195,77.2,0,67,-133
5,0,13,32.0,0,-1,0
5,1,13,32.0,0,-1,0
5,5,13,32.0,0,45,38
5,10,13,32.0,0,42,38
5,0,116,13.1,0,-1,0
5,1,116,13.1,0,-1,0
5,5,116,13.1,0,76,39
5,10,116,13.1,0,67,39
5,0,38,68.0,0,-1,0
5,1,38,68.0,0,-1,0
5,5,38,68.0,0,45,40
5,10,38,68.0,0,42,40
5,0,63,50.0,0,-1,0
5,1,63,50.0,0,-1,0
5,5,63,50.0,0,45,40
5,10,63,50.0,0,42,40
5,0,170,67.5,0,-1,0
5,1,170,67.5,0,-1,0
5,5,170,67.5,0,76,36
5,10,170,67.5,0,67,36
5,0,138,12.8,0,-1,0
5,1,138,12.8,0,-1,0
5,5,138,12.8,0,76,34
5,10,138,12.8,0,67,38
5,0,94,17.9,0,-1,0
5,1,94,17.9,0,-1,0
5,5,94,17.9,0,45,-120
5,10,94,17.9,0,42,-120
5,0,71,10.6,0,-1,0
5,1,71,10.6,0,-1,0
5,5,71,10.6,0,45,-127
5,10,71,10.6,0,42,-100
5,0,198,14.0,0,-1,0
5,1,198,14.0,0,-1,0
5,5,198,14.0,0,76,-151
5,10,198,14.0,0,67,-111
5,0,178,17.4,0,-1,0
5,1,178,17.4,0,-1,0
5,5,178,17.4,0,76,39
5,10,178,17.4,0,67,39
5,0,181,80.3,0,-1,0
5,1,181,80.3,0,-1,0
5,5,181,80.3,0,76,38
5,10,181,80.3,0,67,42
5,0,167,35.0,0,-1,0
5,1,167,35.0,0,-1,0
5,5,167,35.0,0,76,36
5,10,167,35.0,0,67,41
5,0,17,68.2,0,-1,0
5,1,17,68.2,0,-1,0
5,5,17,68.2,0,45,41
5,10,17,68.2,0,42,41
5,0,78,89.0,0,-1,0
5,1,78,89.0,0,-1,0
5,5,78,89.0,0,45,-124
5,10,78,89.0,0,42,-124
