pop,dos,id,rblock,blocked,p,q
7,0,14,24.1,0,52,36
7,0,15,43.8,0,52,42
7,0,16,97.0,0,52,39
7,0,17,37.9,0,52,39
7,0,18,72.6,0,52,37
7,0,19,51.3,0,52,43
7,0,20,30.1,0,52,43
7,0,21,27.1,0,52,42
7,0,22,97.1,0,52,41
7,0,23,8.6,0,52,40
7,0,24,14.2,0,52,39
7,0,25,70.6,0,52,41
7,0,26,75.2,0,52,42
7,0,27,62.9,0,52,42
7,0,28,19.6,0,52,35
7,0,29,52.1,0,52,38
7,0,30,77.0,0,52,36
7,0,31,74.7,0,52,40
7,0,32,89.1,0,52,43
7,0,33,40.5,0,52,40
7,0,34,59.9,0,52,40
7,0,35,48.3,0,52,41
7,0,36,8.8,0,52,39
7,0,37,1.9,0,52,39
7,0,38,27.3,0,52,43
7,0,39,39.1,0,52,40
7,0,40,65.6,0,52,41
7,0,41,12.7,0,52,40
7,0,42,98.2,0,52,42
7,0,43,84.6,0,52,38
7,0,44,44.0,0,52,42
7,0,45,22.6,0,52,39
7,0,46,42.2,0,52,40
7,0,47,12.0,0,52,36
7,0,48,8.9,0,52,38
7,0,49,18.9,0,52,39
7,0,50,24.8,0,52,40
7,0,51,70.9,0,52,39
7,0,52,28.6,0,52,44
7,0,53,39.8,0,52,37
7,0,54,18.0,0,52,39
7,0,55,41.3,0,52,39
7,0,56,83.3,0,52,41
7,0,57,89.3,0,52,41
7,0,58,22.0,0,52,41
7,0,59,66.8,0,52,39
7,0,60,13.5,0,52,36
7,0,61,2.2,0,52,41
7,0,62,50.6,0,52,44
7,0,63,63.5,0,52,41
7,0,64,55.3,0,52,39
7,0,65,8.7,0,52,36
7,0,66,29.3,0,52,-129
7,0,67,54.2,0,52,-164
7,0,68,13.4,0,52,-116
7,0,69,50.7,0,52,-126
7,0,70,56.7,0,52,-99
7,0,71,77.9,0,52,-113
7,0,72,22.5,0,52,-118
7,0,73,97.5,0,52,-120
7,0,74,77.9,0,52,-116
7,0,75,25.1,0,52,-122
7,0,76,46.6,0,52,-112
7,0,77,12.2,0,52,-118
7,0,78,21.6,0,52,-143
7,0,79,47.6,0,52,-171
7,0,80,65.9,0,52,-146
7,0,81,18.7,0,52,-113
7,0,82,49.9,0,52,-169
7,0,83,94.6,0,52,-123
7,0,84,1.7,0,52,-151
7,0,85,18.6,0,52,-112
7,0,86,70.6,0,52,-149
7,0,87,23.8,0,52,-109
7,0,88,29.0,0,52,-104
7,0,89,8.9,0,52,-159
7,0,90,63.0,0,52,-121
7,0,91,37.8,0,52,-171
7,0,92,27.6,0,52,-134
7,0,93,50.2,0,52,-118
7,0,94,66.2,0,52,-125
7,0,95,96.3,0,52,-129
7,0,96,20.4,0,52,-131
7,0,97,34.6,0,52,-111
7,0,98,80.2,0,52,-120
7,0,99,53.1,0,52,-122
7,0,100,49.8,0,52,-189
7,0,101,5.0,0,57,38
7,0,102,30.1,0,57,38
7,0,103,68.9,0,57,39
7,0,104,42.3,0,57,39
7,0,105,73.7,0,57,39
7,0,106,43.6,0,57,38
7,0,107,49.3,0,57,38
7,0,108,10.6,0,57,34
7,0,109,92.3,0,57,36
7,0,110,90.2,0,57,38
7,0,111,58.6,0,57,40
7,0,112,43.7,0,57,39
7,0,113,21.6,0,57,39
7,0,114,34.5,0,57,39
7,0,115,58.3,0,57,35
7,0,116,35.0,0,57,40
7,0,117,51.7,0,57,36
7,0,118,52.1,0,57,35
7,0,119,21.7,0,57,39
7,0,120,98.4,0,57,36
7,0,121,23.0,0,57,40
7,0,122,57.7,0,57,41
7,0,123,73.0,0,57,39
7,0,124,21.7,0,57,42
7,0,125,96.9,0,57,41
7,0,126,97.0,0,57,40
7,0,127,3.1,0,57,42
7,0,128,8.7,0,57,41
7,0,129,27.7,0,57,36
7,0,130,50.8,0,57,39
7,0,131,9.4,0,57,37
7,0,132,58.4,0,57,35
7,0,133,84.3,0,57,41
7,0,134,2.7,0,57,44
7,0,135,12.1,0,57,44
7,0,136,33.1,0,57,38
7,0,137,72.5,0,57,38
7,0,138,18.8,0,57,34
7,0,139,94.8,0,57,42
7,0,140,62.9,0,57,39
7,0,141,7.4,0,57,37
7,0,142,91.2,0,57,41
7,0,143,21.7,0,57,38
7,0,144,39.9,0,57,38
7,0,145,87.0,0,57,35
7,0,146,93.7,0,57,29
7,0,147,79.6,0,57,36
7,0,148,48.5,0,57,37
7,0,149,15.0,0,57,39
7,0,150,0.5,0,57,42
7,0,151,94.6,0,57,40
7,0,152,85.2,0,57,38
7,0,153,25.3,0,57,39
7,0,154,18.6,0,57,38
7,0,155,75.7,0,57,41
7,0,156,14.9,0,57,38
7,0,157,55.6,0,57,35
7,0,158,81.6,0,57,34
7,0,159,32.5,0,57,38
7,0,160,16.3,0,57,40
7,0,161,22.4,0,57,39
7,0,162,57.7,0,57,40
7,0,163,18.7,0,57,40
7,0,164,63.9,0,57,39
7,0,165,45.9,0,57,40
7,0,166,20.1,0,57,43
7,0,167,51.6,0,57,41
7,0,168,99.6,0,57,40
7,0,169,75.3,0,57,41
7,0,170,30.3,0,57,41
7,0,171,55.6,0,57,39
7,0,172,40.2,0,57,38
7,0,173,64.7,0,57,36
7,0,174,83.9,0,57,38
7,0,175,82.7,0,57,38
7,0,176,74.3,0,57,42
7,0,177,49.3,0,57,36
7,0,178,70.4,0,57,37
7,0,179,57.1,0,57,38
7,0,180,96.8,0,57,41
7,0,181,71.9,0,57,39
7,0,182,94.6,0,57,38
7,0,183,96.1,0,57,35
7,0,184,30.3,0,57,39
7,0,185,9.9,0,57,37
7,0,186,11.5,0,57,37
7,0,187,55.7,0,57,41
7,0,188,86.1,0,57,37
7,0,189,52.3,0,57,40
7,0,190,24.5,0,57,45
7,0,191,52.0,0,57,-158
7,0,192,11.4,0,57,-146
7,0,193,78.3,0,57,-150
7,0,194,95.6,0,57,-124
7,0,195,7.9,0,57,-259
7,0,196,75.6,0,57,-140
7,0,197,84.3,0,57,-127
7,0,198,19.1,0,57,-114
7,0,199,75.3,0,57,-126
7,0,200,43.7,0,57,-136
7,0,201,13.5,0,52,0
7,0,202,7.9,0,57,0
7,0,203,82.2,0,54,0
7,1,1,45.9,0,51,39
7,1,2,11.9,0,51,37
7,1,3,2.7,0,51,42
7,1,4,80.2,0,51,42
7,1,5,76.7,0,51,44
7,1,6,77.4,0,51,42
7,1,7,96.0,0,51,37
7,1,8,61.0,0,51,41
7,1,9,38.1,0,51,39
7,1,10,84.3,0,51,40
7,1,11,46.2,0,51,39
7,1,12,85.2,0,51,38
7,1,13,41.6,0,51,39
7,1,14,24.1,0,51,36
7,1,15,43.8,0,51,42
7,1,16,97.0,0,51,39
7,1,17,37.9,0,51,39
7,1,18,72.6,0,51,40
7,1,19,51.3,0,51,43
7,1,20,30.1,0,51,43
7,1,21,27.1,0,51,42
7,1,22,97.1,0,51,41
7,1,23,8.6,0,51,40
7,1,24,14.2,0,51,39
7,1,25,70.6,0,51,41
7,1,26,75.2,0,51,42
7,1,27,62.9,0,51,42
7,1,28,19.6,0,51,35
7,1,29,52.1,0,51,38
7,1,30,77.0,0,51,36
7,1,31,74.7,0,51,40
7,1,32,89.1,0,51,43
7,1,33,40.5,0,51,40
7,1,34,59.9,0,51,40
7,1,35,48.3,0,51,41
7,1,36,8.8,0,51,39
7,1,37,1.9,0,51,39
7,1,38,27.3,0,51,43
7,1,39,39.1,0,51,40
7,1,40,65.6,0,51,41
7,1,41,12.7,0,51,40
7,1,42,98.2,0,51,42
7,1,43,84.6,0,51,38
7,1,44,44.0,0,51,42
7,1,45,22.6,0,51,39
7,1,46,42.2,0,51,40
7,1,47,12.0,0,51,36
7,1,48,8.9,0,51,38
7,1,49,18.9,0,51,39
7,1,50,24.8,0,51,40
7,1,51,70.9,0,51,39
7,1,52,28.6,0,51,44
7,1,53,39.8,0,51,37
7,1,54,18.0,0,51,39
7,1,55,41.3,0,51,39
7,1,56,83.3,0,51,41
7,1,57,89.3,0,51,41
7,1,58,22.0,0,51,41
7,1,59,66.8,0,51,39
7,1,60,13.5,0,51,36
7,1,61,2.2,0,51,41
7,1,62,50.6,0,51,44
7,1,63,63.5,0,51,41
7,1,64,55.3,0,51,39
7,1,65,8.7,0,51,36
7,1,66,29.3,0,51,-129
7,1,67,54.2,0,51,-164
7,1,68,13.4,0,51,-116
7,1,69,50.7,0,51,-126
7,1,70,56.7,0,51,-111
7,1,71,77.9,0,51,-113
7,1,72,22.5,0,51,-118
7,1,73,97.5,0,51,-101
7,1,74,77.9,0,51,-116
7,1,75,25.1,0,51,-122
7,1,76,46.6,0,51,-112
7,1,77,12.2,0,51,-118
7,1,78,21.6,0,51,-143
7,1,79,47.6,0,51,-171
7,1,80,65.9,0,51,-146
7,1,81,18.7,0,51,-113
7,1,82,49.9,0,51,-169
7,1,83,94.6,0,51,-123
7,1,84,1.7,0,51,-151
7,1,85,18.6,0,51,-112
7,1,86,70.6,0,51,-149
7,1,87,23.8,0,51,-109
7,1,88,29.0,0,51,-104
7,1,89,8.9,0,51,-104
7,1,90,63.0,0,51,-121
7,1,91,37.8,0,51,-171
7,1,92,27.6,0,51,-134
7,1,93,50.2,0,51,-118
7,1,94,66.2,0,51,-125
7,1,95,96.3,0,51,-129
7,1,96,20.4,0,51,-100
7,1,97,34.6,0,51,-111
7,1,98,80.2,0,51,-120
7,1,99,53.1,0,51,-122
7,1,100,49.8,0,51,-189
7,1,101,5.0,0,55,38
7,1,102,30.1,0,55,40
7,1,103,68.9,0,55,39
7,1,104,42.3,0,55,39
7,1,105,73.7,0,55,39
7,1,106,43.6,0,55,38
7,1,107,49.3,0,55,40
7,1,108,10.6,0,55,34
7,1,109,92.3,0,55,36
7,1,110,90.2,0,55,38
7,1,111,58.6,0,55,40
7,1,112,43.7,0,55,42
7,1,113,21.6,0,55,39
7,1,114,34.5,0,55,39
7,1,115,58.3,0,55,35
7,1,116,35.0,0,55,40
7,1,117,51.7,0,55,36
7,1,118,52.1,0,55,35
7,1,119,21.7,0,55,39
7,1,120,98.4,0,55,36
7,1,121,23.0,0,55,41
7,1,122,57.7,0,55,41
7,1,123,73.0,0,55,42
7,1,124,21.7,0,55,42
7,1,125,96.9,0,55,41
7,1,126,97.0,0,55,40
7,1,127,3.1,0,55,42
7,1,128,8.7,0,55,41
7,1,129,27.7,0,55,39
7,1,130,50.8,0,55,39
7,1,131,9.4,0,55,37
7,1,132,58.4,0,55,35
7,1,133,84.3,0,55,41
7,1,134,2.7,0,55,44
7,1,135,12.1,0,55,44
7,1,136,33.1,0,55,38
7,1,137,72.5,0,55,41
7,1,138,18.8,0,55,34
7,1,139,94.8,0,55,42
7,1,140,62.9,0,55,39
7,1,141,7.4,0,55,37
7,1,142,91.2,0,55,41
7,1,143,21.7,0,55,38
7,1,144,39.9,0,55,38
7,1,145,87.0,0,55,35
7,1,146,93.7,0,55,29
7,1,147,79.6,0,55,36
7,1,148,48.5,0,55,38
7,1,149,15.0,0,55,39
7,1,150,0.5,1,55,42
7,1,151,94.6,0,55,40
7,1,152,85.2,0,55,38
7,1,153,25.3,0,55,39
7,1,154,18.6,0,55,38
7,1,155,75.7,0,55,41
7,1,156,14.9,0,55,38
7,1,157,55.6,0,55,35
7,1,158,81.6,0,55,34
7,1,159,32.5,0,55,38
7,1,160,16.3,0,55,40
7,1,161,22.4,0,55,39
7,1,162,57.7,0,55,40
7,1,163,18.7,0,55,40
7,1,164,63.9,0,55,39
7,1,165,45.9,0,55,40
7,1,166,20.1,0,55,43
7,1,167,51.6,0,55,41
7,1,168,99.6,0,55,40
7,1,169,75.3,0,55,41
7,1,170,30.3,0,55,41
7,1,171,55.6,0,55,39
7,1,172,40.2,0,55,40
7,1,173,64.7,0,55,36
7,1,174,83.9,0,55,38
7,1,175,82.7,0,55,38
7,1,176,74.3,0,55,42
7,1,177,49.3,0,55,36
7,1,178,70.4,0,55,39
7,1,179,57.1,0,55,38
7,1,180,96.8,0,55,41
7,1,181,71.9,0,55,39
7,1,182,94.6,0,55,38
7,1,183,96.1,0,55,37
7,1,184,30.3,0,55,39
7,1,185,9.9,0,55,41
7,1,186,11.5,0,55,37
7,1,187,55.7,0,55,41
7,1,188,86.1,0,55,37
7,1,189,52.3,0,55,40
7,1,190,24.5,0,55,45
7,1,191,52.0,0,55,-158
7,1,192,11.4,0,55,-146
7,1,193,78.3,0,55,-150
7,1,194,95.6,0,55,-124
7,1,195,7.9,0,55,-259
7,1,196,75.6,0,55,-140
7,1,197,84.3,0,55,-127
7,1,198,19.1,0,55,-114
7,1,199,75.3,0,55,-126
7,1,200,43.7,0,55,-136
7,1,201,13.5,0,51,0
7,1,202,7.9,0,55,0
7,1,203,82.2,0,53,0
7,5,1,45.9,0,48,39
7,5,2,11.9,0,48,37
7,5,3,2.7,1,48,42
7,5,4,80.2,0,48,42
7,5,5,76.7,0,48,44
7,5,6,77.4,0,48,42
7,5,7,96.0,0,48,37
7,5,8,61.0,0,48,41
7,5,9,38.1,0,48,41
7,5,10,84.3,0,48,40
7,5,11,46.2,0,48,39
7,5,12,85.2,0,48,38
7,5,13,41.6,0,48,39
7,5,14,24.1,0,48,36
7,5,15,43.8,0,48,42
7,5,16,97.0,0,48,39
7,5,17,37.9,0,48,39
7,5,18,72.6,0,48,40
7,5,19,51.3,0,48,43
7,5,20,30.1,0,48,43
7,5,21,27.1,0,48,42
7,5,22,97.1,0,48,41
7,5,23,8.6,0,48,40
7,5,24,14.2,0,48,39
7,5,25,70.6,0,48,41
7,5,26,75.2,0,48,42
7,5,27,62.9,0,48,42
7,5,28,19.6,0,48,35
7,5,29,52.1,0,48,38
7,5,30,77.0,0,48,36
7,5,31,74.7,0,48,40
7,5,32,89.1,0,48,43
7,5,33,40.5,0,48,40
7,5,34,59.9,0,48,40
7,5,35,48.3,0,48,41
7,5,36,8.8,0,48,39
7,5,37,1.9,1,48,39
7,5,38,27.3,0,48,43
7,5,39,39.1,0,48,40
7,5,40,65.6,0,48,41
7,5,41,12.7,0,48,40
7,5,42,98.2,0,48,42
7,5,43,84.6,0,48,38
7,5,44,44.0,0,48,42
7,5,45,22.6,0,48,39
7,5,46,42.2,0,48,40
7,5,47,12.0,0,48,36
7,5,48,8.9,0,48,38
7,5,49,18.9,0,48,39
7,5,50,24.8,0,48,40
7,5,51,70.9,0,48,39
7,5,52,28.6,0,48,44
7,5,53,39.8,0,48,37
7,5,54,18.0,0,48,39
7,5,55,41.3,0,48,39
7,5,56,83.3,0,48,41
7,5,57,89.3,0,48,41
7,5,58,22.0,0,48,41
7,5,59,66.8,0,48,39
7,5,60,13.5,0,48,38
7,5,61,2.2,1,48,41
7,5,62,50.6,0,48,44
7,5,63,63.5,0,48,41
7,5,64,55.3,0,48,39
7,5,65,8.7,0,48,36
7,5,66,29.3,0,48,-129
7,5,67,54.2,0,48,-164
7,5,68,13.4,0,48,-116
7,5,69,50.7,0,48,-126
7,5,70,56.7,0,48,-111
7,5,71,77.9,0,48,-113
7,5,72,22.5,0,48,-118
7,5,73,97.5,0,48,-111
7,5,74,77.9,0,48,-116
7,5,75,25.1,0,48,-122
7,5,76,46.6,0,48,-112
7,5,77,12.2,0,48,-118
7,5,78,21.6,0,48,-143
7,5,79,47.6,0,48,-171
7,5,80,65.9,0,48,-146
7,5,81,18.7,0,48,-113
7,5,82,49.9,0,48,-169
7,5,83,94.6,0,48,-123
7,5,84,1.7,1,48,-151
7,5,85,18.6,0,48,-112
7,5,86,70.6,0,48,-149
7,5,87,23.8,0,48,-109
7,5,88,29.0,0,48,-104
7,5,89,8.9,0,48,-131
7,5,90,63.0,0,48,-121
7,5,91,37.8,0,48,-171
7,5,92,27.6,0,48,-134
7,5,93,50.2,0,48,-118
7,5,94,66.2,0,48,-125
7,5,95,96.3,0,48,-129
7,5,96,20.4,0,48,-116
7,5,97,34.6,0,48,-111
7,5,98,80.2,0,48,-120
7,5,99,53.1,0,48,-122
7,5,100,49.8,0,48,-189
7,5,101,5.0,1,52,40
7,5,102,30.1,0,52,40
7,5,103,68.9,0,52,39
7,5,104,42.3,0,52,39
7,5,105,73.7,0,52,39
7,5,106,43.6,0,52,38
7,5,107,49.3,0,52,40
7,5,108,10.6,0,52,34
7,5,109,92.3,0,52,38
7,5,110,90.2,0,52,38
7,5,111,58.6,0,52,40
7,5,112,43.7,0,52,42
7,5,113,21.6,0,52,39
7,5,114,34.5,0,52,41
7,5,115,58.3,0,52,35
7,5,116,35.0,0,52,40
7,5,117,51.7,0,52,36
7,5,118,52.1,0,52,35
7,5,119,21.7,0,52,39
7,5,120,98.4,0,52,36
7,5,121,23.0,0,52,41
7,5,122,57.7,0,52,41
7,5,123,73.0,0,52,42
7,5,124,21.7,0,52,42
7,5,125,96.9,0,52,41
7,5,126,97.0,0,52,40
7,5,127,3.1,1,52,42
7,5,128,8.7,0,52,41
7,5,129,27.7,0,52,39
7,5,130,50.8,0,52,40
7,5,131,9.4,0,52,37
7,5,132,58.4,0,52,35
7,5,133,84.3,0,52,42
7,5,134,2.7,1,52,44
7,5,135,12.1,0,52,44
7,5,136,33.1,0,52,38
7,5,137,72.5,0,52,41
7,5,138,18.8,0,52,37
7,5,139,94.8,0,52,42
7,5,140,62.9,0,52,39
7,5,141,7.4,0,52,37
7,5,142,91.2,0,52,41
7,5,143,21.7,0,52,38
7,5,144,39.9,0,52,38
7,5,145,87.0,0,52,35
7,5,146,93.7,0,52,34
7,5,147,79.6,0,52,36
7,5,148,48.5,0,52,38
7,5,149,15.0,0,52,39
7,5,150,0.5,1,52,42
7,5,151,94.6,0,52,40
7,5,152,85.2,0,52,40
7,5,153,25.3,0,52,39
7,5,154,18.6,0,52,38
7,5,155,75.7,0,52,41
7,5,156,14.9,0,52,38
7,5,157,55.6,0,52,38
7,5,158,81.6,0,52,34
7,5,159,32.5,0,52,38
7,5,160,16.3,0,52,40
7,5,161,22.4,0,52,39
7,5,162,57.7,0,52,40
7,5,163,18.7,0,52,40
7,5,164,63.9,0,52,39
7,5,165,45.9,0,52,40
7,5,166,20.1,0,52,43
7,5,167,51.6,0,52,41
7,5,168,99.6,0,52,40
7,5,169,75.3,0,52,41
7,5,170,30.3,0,52,41
7,5,171,55.6,0,52,39
7,5,172,40.2,0,52,40
7,5,173,64.7,0,52,36
7,5,174,83.9,0,52,38
7,5,175,82.7,0,52,40
7,5,176,74.3,0,52,42
7,5,177,49.3,0,52,36
7,5,178,70.4,0,52,39
7,5,179,57.1,0,52,40
7,5,180,96.8,0,52,41
7,5,181,71.9,0,52,39
7,5,182,94.6,0,52,38
7,5,183,96.1,0,52,37
7,5,184,30.3,0,52,39
7,5,185,9.9,0,52,41
7,5,186,11.5,0,52,37
7,5,187,55.7,0,52,41
7,5,188,86.1,0,52,37
7,5,189,52.3,0,52,40
7,5,190,24.5,0,52,45
7,5,191,52.0,0,52,-106
7,5,192,11.4,0,52,-146
7,5,193,78.3,0,52,-150
7,5,194,95.6,0,52,-124
7,5,195,7.9,0,52,-259
7,5,196,75.6,0,52,-140
7,5,197,84.3,0,52,-127
7,5,198,19.1,0,52,-104
7,5,199,75.3,0,52,-126
7,5,200,43.7,0,52,-136
7,5,201,13.5,0,48,0
7,5,202,7.9,0,52,0
7,5,203,82.2,0,50,0
7,10,1,45.9,0,52,39
7,10,2,11.9,0,52,37
7,10,3,2.7,1,52,42
7,10,4,80.2,0,52,42
7,10,5,76.7,0,52,44
7,10,6,77.4,0,52,40
7,10,7,96.0,0,52,37
7,10,8,61.0,0,52,41
7,10,9,38.1,0,52,39
7,10,10,84.3,0,52,40
7,10,11,46.2,0,52,39
7,10,12,85.2,0,52,38
7,10,13,41.6,0,52,39
7,10,14,24.1,0,52,36
7,10,15,43.8,0,52,42
7,10,16,97.0,0,52,39
7,10,17,37.9,0,52,39
7,10,18,72.6,0,52,37
7,10,19,51.3,0,52,43
7,10,20,30.1,0,52,43
7,10,21,27.1,0,52,42
7,10,22,97.1,0,52,41
7,10,23,8.6,1,52,40
7,10,24,14.2,0,52,39
7,10,25,70.6,0,52,41
7,10,26,75.2,0,52,42
7,10,27,62.9,0,52,42
7,10,28,19.6,0,52,35
7,10,29,52.1,0,52,38
7,10,30,77.0,0,52,36
7,10,31,74.7,0,52,40
7,10,32,89.1,0,52,43
7,10,33,40.5,0,52,40
7,10,34,59.9,0,52,40
7,10,35,48.3,0,52,41
7,10,36,8.8,1,52,39
7,10,37,1.9,1,52,39
7,10,38,27.3,0,52,43
7,10,39,39.1,0,52,40
7,10,40,65.6,0,52,41
7,10,41,12.7,0,52,40
7,10,42,98.2,0,52,42
7,10,43,84.6,0,52,38
7,10,44,44.0,0,52,42
7,10,45,22.6,0,52,39
7,10,46,42.2,0,52,40
7,10,47,12.0,0,52,36
7,10,48,8.9,1,52,38
7,10,49,18.9,0,52,39
7,10,50,24.8,0,52,40
7,10,51,70.9,0,52,39
7,10,52,28.6,0,52,44
7,10,53,39.8,0,52,37
7,10,54,18.0,0,52,39
7,10,55,41.3,0,52,39
7,10,56,83.3,0,52,41
7,10,57,89.3,0,52,41
7,10,58,22.0,0,52,41
7,10,59,66.8,0,52,39
7,10,60,13.5,0,52,36
7,10,61,2.2,1,52,41
7,10,62,50.6,0,52,44
7,10,63,63.5,0,52,41
7,10,64,55.3,0,52,39
7,10,65,8.7,1,52,36
7,10,66,29.3,0,52,-129
7,10,67,54.2,0,52,-164
7,10,68,13.4,0,52,-116
7,10,69,50.7,0,52,-126
7,10,70,56.7,0,52,-99
7,10,71,77.9,0,52,-113
7,10,72,22.5,0,52,-118
7,10,73,97.5,0,52,-120
7,10,74,77.9,0,52,-116
7,10,75,25.1,0,52,-122
7,10,76,46.6,0,52,-112
7,10,77,12.2,0,52,-118
7,10,78,21.6,0,52,-143
7,10,79,47.6,0,52,-171
7,10,80,65.9,0,52,-146
7,10,81,18.7,0,52,-113
7,10,82,49.9,0,52,-169
7,10,83,94.6,0,52,-123
7,10,84,1.7,1,52,-151
7,10,85,18.6,0,52,-112
7,10,86,70.6,0,52,-149
7,10,87,23.8,0,52,-109
7,10,88,29.0,0,52,-104
7,10,89,8.9,1,52,-159
7,10,90,63.0,0,52,-121
7,10,91,37.8,0,52,-171
7,10,92,27.6,0,52,-134
7,10,93,50.2,0,52,-118
7,10,94,66.2,0,52,-125
7,10,95,96.3,0,52,-129
7,10,96,20.4,0,52,-131
7,10,97,34.6,0,52,-111
7,10,98,80.2,0,52,-120
7,10,99,53.1,0,52,-122
7,10,100,49.8,0,52,-189
7,10,101,5.0,1,56,38
7,10,102,30.1,0,56,40
7,10,103,68.9,0,56,39
7,10,104,42.3,0,56,39
7,10,105,73.7,0,56,39
7,10,106,43.6,0,56,38
7,10,107,49.3,0,56,40
7,10,108,10.6,0,56,34
7,10,109,92.3,0,56,36
7,10,110,90.2,0,56,38
7,10,111,58.6,0,56,40
7,10,112,43.7,0,56,42
7,10,113,21.6,0,56,39
7,10,114,34.5,0,56,39
7,10,115,58.3,0,56,35
7,10,116,35.0,0,56,40
7,10,117,51.7,0,56,36
7,10,118,52.1,0,56,35
7,10,119,21.7,0,56,39
7,10,120,98.4,0,56,36
7,10,121,23.0,0,56,40
7,10,122,57.7,0,56,41
7,10,123,73.0,0,56,42
7,10,124,21.7,0,56,42
7,10,125,96.9,0,56,41
7,10,126,97.0,0,56,40
7,10,127,3.1,1,56,42
7,10,128,8.7,1,56,41
7,10,129,27.7,0,56,36
7,10,130,50.8,0,56,39
7,10,131,9.4,1,56,37
7,10,132,58.4,0,56,35
7,10,133,84.3,0,56,41
7,10,134,2.7,1,56,44
7,10,135,12.1,0,56,44
7,10,136,33.1,0,56,38
7,10,137,72.5,0,56,41
7,10,138,18.8,0,56,34
7,10,139,94.8,0,56,42
7,10,140,62.9,0,56,39
7,10,141,7.4,1,56,37
7,10,142,91.2,0,56,41
7,10,143,21.7,0,56,38
7,10,144,39.9,0,56,38
7,10,145,87.0,0,56,35
7,10,146,93.7,0,56,29
7,10,147,79.6,0,56,36
7,10,148,48.5,0,56,37
7,10,149,15.0,0,56,39
7,10,150,0.5,1,56,42
7,10,151,94.6,0,56,40
7,10,152,85.2,0,56,38
7,10,153,25.3,0,56,39
7,10,154,18.6,0,56,38
7,10,155,75.7,0,56,41
7,10,156,14.9,0,56,38
7,10,157,55.6,0,56,35
7,10,158,81.6,0,56,34
7,10,159,32.5,0,56,38
7,10,160,16.3,0,56,40
7,10,161,22.4,0,56,39
7,10,162,57.7,0,56,40
7,10,163,18.7,0,56,40
7,10,164,63.9,0,56,39
7,10,165,45.9,0,56,40
7,10,166,20.1,0,56,43
7,10,167,51.6,0,56,41
7,10,168,99.6,0,56,40
7,10,169,75.3,0,56,41
7,10,170,30.3,0,56,41
7,10,171,55.6,0,56,39
7,10,172,40.2,0,56,38
7,10,173,64.7,0,56,36
7,10,174,83.9,0,56,38
7,10,175,82.7,0,56,38
7,10,176,74.3,0,56,42
7,10,177,49.3,0,56,36
7,10,178,70.4,0,56,37
7,10,179,57.1,0,56,38
7,10,180,96.8,0,56,41
7,10,181,71.9,0,56,39
7,10,182,94.6,0,56,38
7,10,183,96.1,0,56,35
7,10,184,30.3,0,56,39
7,10,185,9.9,1,56,41
7,10,186,11.5,0,56,37
7,10,187,55.7,0,56,41
7,10,188,86.1,0,56,37
7,10,189,52.3,0,56,40
7,10,190,24.5,0,56,45
7,10,191,52.0,0,56,-158
7,10,192,11.4,0,56,-146
7,10,193,78.3,0,56,-150
7,10,194,95.6,0,56,-124
7,10,195,7.9,1,56,-259
7,10,196,75.6,0,56,-140
7,10,197,84.3,0,56,-127
7,10,198,19.1,0,56,-114
7,10,199,75.3,0,56,-126
7,10,200,43.7,0,56,-136
7,10,201,13.5,0,52,0
7,10,202,7.9,0,56,0
7,10,203,82.2,0,54,0
8,0,1,97.5,0,49,38
8,0,2,59.2,0,49,42
8,0,3,96.7,0,49,39
8,0,4,28.1,0,49,38
8,0,5,7.0,0,49,42
8,0,6,31.3,0,49,38
8,0,7,29.5,0,49,42
8,0,8,12.1,0,49,42
8,0,9,20.9,0,49,42
8,0,10,57.4,0,49,39
8,0,11,24.2,0,49,40
8,0,12,66.6,0,49,40
8,0,13,60.0,0,49,43
8,0,14,50.9,0,49,41
8,0,15,21.8,0,49,41
8,0,16,17.8,0,49,37
8,0,17,45.3,0,49,40
8,0,18,22.9,0,49,40
8,0,19,45.1,0,49,41
8,0,20,96.4,0,49,41
8,0,21,38.2,0,49,41
8,0,22,75.1,0,49,37
8,0,23,98.7,0,49,39
8,0,24,96.6,0,49,37
8,0,25,12.3,0,49,42
8,0,26,37.9,0,49,39
8,0,27,25.2,0,49,40
8,0,28,4.3,0,49,39
8,0,29,6.6,0,49,40
8,0,30,1.3,0,49,38
8,0,31,68.1,0,49,41
8,0,32,44.6,0,49,40
8,0,33,10.6,0,49,40
8,0,34,91.3,0,49,35
8,0,35,91.3,0,49,35
8,0,36,98.3,0,49,42
8,0,37,31.0,0,49,37
8,0,38,39.2,0,49,39
8,0,39,5.5,0,49,38
8,0,40,37.6,0,49,40
8,0,41,89.9,0,49,42
8,0,42,96.1,0,49,42
8,0,43,50.9,0,49,41
8,0,44,30.9,0,49,38
8,0,45,4.8,0,49,35
8,0,46,40.6,0,49,40
8,0,47,86.9,0,49,43
8,0,48,67.1,0,49,37
8,0,49,0.1,0,49,41
8,0,50,31.4,0,49,40
8,0,51,38.0,0,49,37
8,0,52,48.2,0,49,38
8,0,53,0.5,0,49,40
8,0,54,53.7,0,49,43
8,0,55,46.9,0,49,38
8,0,56,1.8,0,49,40
8,0,57,55.6,0,49,41
8,0,58,9.9,0,49,38
8,0,59,83.6,0,49,42
8,0,60,62.6,0,49,42
8,0,61,46.5,0,49,42
8,0,62,3.8,0,49,38
8,0,63,61.6,0,49,42
