pop,dos,id,rblock,blocked,p,q,upcon
4,1,37,16.3,0,74,39,N
4,1,38,26.7,0,74,38,N
4,1,39,14.8,0,74,39,N
4,1,40,22.6,0,74,35,N
4,1,41,24.6,0,74,35,N
4,1,42,73.3,0,74,34,N
4,1,43,38.3,0,74,32,N
4,1,44,85.8,0,74,34,N
4,1,45,18.7,0,74,34,N
4,1,46,78.9,0,74,40,N
4,1,47,95.9,0,74,38,N
4,1,48,51.8,0,74,39,N
4,1,49,21.2,0,74,37,N
4,1,50,39.7,0,74,36,N
4,1,51,44.9,0,74,34,N
4,1,52,38.6,0,74,37,N
4,1,53,14.5,0,74,36,N
4,1,54,5.8,0,74,39,N
4,1,55,10.7,0,74,32,N
4,1,56,67.7,0,74,36,N
4,1,57,65.9,0,74,36,N
4,1,58,91.4,0,74,41,N
4,1,59,34.6,0,74,34,N
4,1,60,2.3,0,74,37,N
4,1,61,9.6,0,74,31,N
4,1,62,53.4,0,74,37,N
4,1,63,2.9,0,74,33,N
4,1,64,79.3,0,74,40,N
4,1,65,35.9,0,74,37,N
4,1,66,89.9,0,74,-139,N
4,1,67,7.6,0,74,-103,N
4,1,68,86.6,0,74,-133,N
4,1,69,35.9,0,74,-106,N
4,1,70,7.5,0,74,-106,N
4,1,71,89.1,0,74,-136,N
4,1,72,32.8,0,74,-96,N
4,1,73,54.3,0,74,-125,N
4,1,74,7.6,0,74,-97,N
4,1,75,9.8,0,74,-98,N
4,1,76,62.9,0,74,-110,N
4,1,77,97.2,0,74,-131,N
4,1,78,42.4,0,74,-173,N
4,1,79,10.4,0,74,-102,N
4,1,80,66.4,0,74,-110,N
4,1,81,48.1,0,74,-117,N
4,1,82,89.2,0,74,-174,N
4,1,83,96.7,0,74,-134,N
4,1,84,31.2,0,74,-95,N
4,1,85,39.4,0,74,-101,N
4,1,86,94.6,0,74,-109,N
4,1,87,9.0,0,74,-153,N
4,1,88,90.3,0,74,-127,N
4,1,89,31.0,0,74,-116,N
4,1,90,37.4,0,74,-132,N
4,1,91,22.6,0,74,-128,N
4,1,92,13.1,0,74,-106,N
4,1,93,45.8,0,74,-101,N
4,1,94,61.1,0,74,-121,N
4,1,95,30.0,0,74,-179,N
4,1,96,91.2,0,74,-93,N
4,1,97,11.3,0,74,-162,N
4,1,98,24.6,0,74,-159,N
4,1,99,55.0,0,74,-139,N
4,1,100,68.1,0,74,-111,N
4,1,101,58.0,0,78,41,N
4,1,102,23.3,0,78,37,N
4,1,103,47.9,0,78,33,N
4,1,104,62.5,0,78,33,N
4,1,105,24.8,0,78,34,N
4,1,106,28.1,0,78,30,N
4,1,107,13.3,0,78,38,N
4,1,108,36.7,0,78,32,N
4,1,109,20.6,0,78,42,N
4,1,110,94.9,0,78,32,N
4,1,111,18.4,0,78,40,N
4,1,112,58.5,0,78,38,N
4,1,113,92.9,0,78,38,N
4,1,114,91.7,0,78,36,N
4,1,115,33.6,0,78,32,N
4,1,116,7.4,0,78,39,N
4,1,117,52.4,0,78,38,N
4,1,118,96.1,0,78,40,N
4,1,119,54.8,0,78,35,N
4,1,120,74.8,0,78,35,N
4,1,121,5.2,0,78,42,N
4,1,122,11.4,0,78,32,N
4,1,123,57.1,0,78,31,N
4,1,124,8.8,0,78,34,N
4,1,125,41.0,0,78,35,N
4,1,126,51.8,0,78,33,N
4,1,127,30.1,0,78,37,N
4,1,128,52.5,0,78,39,N
4,1,129,27.8,0,78,33,N
4,1,130,46.9,0,78,34,N
4,1,131,45.0,0,78,36,N
4,1,132,27.2,0,78,35,N
4,1,133,63.8,0,78,36,N
4,1,134,15.2,0,78,36,N
4,1,135,3.4,0,78,37,N
4,1,136,8.7,0,78,37,N
4,1,137,35.6,0,78,40,N
4,1,138,57.0,0,78,31,N
4,1,139,17.2,0,78,33,N
4,1,140,48.8,0,78,35,N
4,1,141,33.2,0,78,35,N
4,1,142,16.2,0,78,31,N
4,1,143,71.3,0,78,38,N
4,1,144,90.4,0,78,30,N
4,1,145,71.1,0,78,41,N
4,1,146,61.3,0,78,38,N
4,1,147,16.5,0,78,33,N
4,1,148,26.7,0,78,35,N
4,1,149,67.0,0,78,37,N
4,1,150,35.3,0,78,35,N
4,1,151,45.2,0,78,36,N
4,1,152,55.0,0,78,30,N
4,1,153,26.4,0,78,37,N
4,1,154,25.5,0,78,37,N
4,1,155,98.0,0,78,35,N
4,1,156,73.8,0,78,35,N
4,1,157,83.9,0,78,37,N
4,1,158,1.6,0,78,38,N
4,1,159,52.4,0,78,39,N
4,1,160,74.9,0,78,37,N
4,1,161,51.7,0,78,29,N
4,1,162,73.2,0,78,37,N
4,1,163,42.9,0,78,38,N
4,1,164,79.3,0,78,40,N
4,1,165,23.8,0,78,32,N
4,1,166,16.8,0,78,38,N
4,1,167,62.9,0,78,32,N
4,1,168,67.0,0,78,30,N
4,1,169,87.9,0,78,32,N
4,1,170,21.4,0,78,39,N
4,1,171,98.0,0,78,32,N
4,1,172,51.6,0,78,37,N
4,1,173,93.2,0,78,35,N
4,1,174,3.6,0,78,36,N
4,1,175,41.2,0,78,40,N
4,1,176,48.0,0,78,34,N
4,1,177,24.9,0,78,37,N
4,1,178,41.8,0,78,33,N
4,1,179,39.7,0,78,32,N
4,1,180,85.3,0,78,34,N
4,1,181,35.8,0,78,36,N
4,1,182,79.2,0,78,37,N
4,1,183,23.0,0,78,35,N
4,1,184,13.5,0,78,38,N
4,1,185,83.9,0,78,36,N
4,1,186,46.6,0,78,33,N
4,1,187,63.2,0,78,32,N
4,1,188,53.7,0,78,41,N
4,1,189,27.6,0,78,35,N
4,1,190,53.6,0,78,37,N
4,1,191,16.5,0,78,-147,N
4,1,192,43.5,0,78,-102,N
4,1,193,26.0,0,78,-124,N
4,1,194,99.8,0,78,-126,N
4,1,195,96.5,0,78,-144,N
4,1,196,25.8,0,78,-97,N
4,1,197,97.6,0,78,-128,N
4,1,198,53.8,0,78,-129,N
4,1,199,29.4,0,78,-97,N
4,1,200,31.8,0,78,-163,N
4,1,201,84.5,0,74,-1922,N
4,1,202,53.0,0,78,1943,N
4,1,203,40.0,0,76,21,N
4,5,1,26.2,0,72,39,N
4,5,2,16.4,0,72,41,N
4,5,3,95.4,0,72,36,N
4,5,4,25.1,0,72,37,N
4,5,5,7.0,0,72,38,N
4,5,6,32.1,0,72,36,N
4,5,7,8.5,0,72,33,N
4,5,8,33.1,0,72,36,N
4,5,9,38.0,0,72,36,N
4,5,10,7.7,0,72,36,N
4,5,11,38.0,0,72,36,N
4,5,12,75.0,0,72,38,N
4,5,13,54.9,0,72,39,N
4,5,14,41.8,0,72,39,N
4,5,15,43.8,0,72,46,N
4,5,16,75.7,0,72,38,N
4,5,17,23.4,0,72,33,N
4,5,18,58.9,0,72,38,N
4,5,19,49.9,0,72,36,N
4,5,20,5.5,0,72,40,N
4,5,21,3.7,1,72,35,N
4,5,22,47.4,0,72,33,N
4,5,23,7.9,0,72,40,N
4,5,24,21.7,0,72,39,N
4,5,25,23.7,0,72,36,N
4,5,26,16.0,0,72,40,N
4,5,27,90.9,0,72,38,N
4,5,28,52.9,0,72,35,N
4,5,29,7.8,0,72,39,N
4,5,30,20.0,0,72,33,N
4,5,31,69.8,0,72,44,N
4,5,32,78.8,0,72,35,N
4,5,33,11.8,0,72,36,N
4,5,34,6.1,0,72,39,N
4,5,35,20.9,0,72,38,N
4,5,36,53.4,0,72,39,N
4,5,37,16.3,0,72,39,N
4,5,38,26.7,0,72,38,N
4,5,39,14.8,0,72,39,N
4,5,40,22.6,0,72,35,N
4,5,41,24.6,0,72,35,N
4,5,42,73.3,0,72,37,N
4,5,43,38.3,0,72,32,N
4,5,44,85.8,0,72,34,N
4,5,45,18.7,0,72,34,N
4,5,46,78.9,0,72,40,N
4,5,47,95.9,0,72,40,N
4,5,48,51.8,0,72,39,N
4,5,49,21.2,0,72,37,N
4,5,50,39.7,0,72,36,N
4,5,51,44.9,0,72,34,N
4,5,52,38.6,0,72,37,N
4,5,53,14.5,0,72,36,N
4,5,54,5.8,0,72,39,N
4,5,55,10.7,0,72,32,N
4,5,56,67.7,0,72,36,N
4,5,57,65.9,0,72,36,N
4,5,58,91.4,0,72,41,N
4,5,59,34.6,0,72,40,N
4,5,60,2.3,1,72,37,N
4,5,61,9.6,0,72,31,N
4,5,62,53.4,0,72,37,N
4,5,63,2.9,1,72,39,N
4,5,64,79.3,0,72,40,N
4,5,65,35.9,0,72,37,N
4,5,66,89.9,0,72,-139,N
4,5,67,7.6,0,72,-103,N
4,5,68,86.6,0,72,-133,N
4,5,69,35.9,0,72,-106,N
4,5,70,7.5,0,72,-106,N
4,5,71,89.1,0,72,-136,N
4,5,72,32.8,0,72,-96,N
4,5,73,54.3,0,72,-125,N
4,5,74,7.6,0,72,-97,N
4,5,75,9.8,0,72,-98,N
4,5,76,62.9,0,72,-110,N
4,5,77,97.2,0,72,-131,N
4,5,78,42.4,0,72,-173,N
4,5,79,10.4,0,72,-102,N
4,5,80,66.4,0,72,-102,N
4,5,81,48.1,0,72,-117,N
4,5,82,89.2,0,72,-174,N
4,5,83,96.7,0,72,-134,N
4,5,84,31.2,0,72,-95,N
4,5,85,39.4,0,72,-101,N
4,5,86,94.6,0,72,-109,N
4,5,87,9.0,0,72,-153,N
4,5,88,90.3,0,72,-127,N
4,5,89,31.0,0,72,-116,N
4,5,90,37.4,0,72,-132,N
4,5,91,22.6,0,72,-99,N
4,5,92,13.1,0,72,-106,N
4,5,93,45.8,0,72,-101,N
4,5,94,61.1,0,72,-121,N
4,5,95,30.0,0,72,-100,N
4,5,96,91.2,0,72,-93,N
4,5,97,11.3,0,72,-110,N
4,5,98,24.6,0,72,-159,N
4,5,99,55.0,0,72,-139,N
4,5,100,68.1,0,72,-111,N
4,5,101,58.0,0,76,41,N
4,5,102,23.3,0,76,37,N
4,5,103,47.9,0,76,33,N
4,5,104,62.5,0,76,35,N
4,5,105,24.8,0,76,34,N
4,5,106,28.1,0,76,30,N
4,5,107,13.3,0,76,38,N
4,5,108,36.7,0,76,32,N
4,5,109,20.6,0,76,42,N
4,5,110,94.9,0,76,32,N
4,5,111,18.4,0,76,40,N
4,5,112,58.5,0,76,38,N
4,5,113,92.9,0,76,38,N
4,5,114,91.7,0,76,36,N
4,5,115,33.6,0,76,33,N
4,5,116,7.4,0,76,39,N
4,5,117,52.4,0,76,38,N
4,5,118,96.1,0,76,40,N
4,5,119,54.8,0,76,35,N
4,5,120,74.8,0,76,36,N
4,5,121,5.2,0,76,42,N
4,5,122,11.4,0,76,32,N
4,5,123,57.1,0,76,31,N
4,5,124,8.8,0,76,34,N
4,5,125,41.0,0,76,35,N
4,5,126,51.8,0,76,33,N
4,5,127,30.1,0,76,37,N
4,5,128,52.5,0,76,39,N
4,5,129,27.8,0,76,33,N
4,5,130,46.9,0,76,34,N
4,5,131,45.0,0,76,36,N
4,5,132,27.2,0,76,35,N
4,5,133,63.8,0,76,36,N
4,5,134,15.2,0,76,36,N
4,5,135,3.4,1,76,37,N
4,5,136,8.7,0,76,37,N
4,5,137,35.6,0,76,40,N
4,5,138,57.0,0,76,31,N
4,5,139,17.2,0,76,33,N
4,5,140,48.8,0,76,35,N
4,5,141,33.2,0,76,35,N
4,5,142,16.2,0,76,31,N
4,5,143,71.3,0,76,38,N
4,5,144,90.4,0,76,30,N
4,5,145,71.1,0,76,41,N
4,5,146,61.3,0,76,38,N
4,5,147,16.5,0,76,33,N
4,5,148,26.7,0,76,35,N
4,5,149,67.0,0,76,37,N
4,5,150,35.3,0,76,35,N
4,5,151,45.2,0,76,36,N
4,5,152,55.0,0,76,30,N
4,5,153,26.4,0,76,37,N
4,5,154,25.5,0,76,37,N
4,5,155,98.0,0,76,35,N
4,5,156,73.8,0,76,35,N
4,5,157,83.9,0,76,37,N
4,5,158,1.6,1,76,38,N
4,5,159,52.4,0,76,39,N
4,5,160,74.9,0,76,37,N
4,5,161,51.7,0,76,29,N
4,5,162,73.2,0,76,37,N
4,5,163,42.9,0,76,38,N
4,5,164,79.3,0,76,40,N
4,5,165,23.8,0,76,32,N
4,5,166,16.8,0,76,38,N
4,5,167,62.9,0,76,32,N
4,5,168,67.0,0,76,30,N
4,5,169,87.9,0,76,32,N
4,5,170,21.4,0,76,39,N
4,5,171,98.0,0,76,34,N
4,5,172,51.6,0,76,37,N
4,5,173,93.2,0,76,37,N
4,5,174,3.6,1,76,36,N
4,5,175,41.2,0,76,40,N
4,5,176,48.0,0,76,34,N
4,5,177,24.9,0,76,37,N
4,5,178,41.8,0,76,33,N
4,5,179,39.7,0,76,32,N
4,5,180,85.3,0,76,34,N
4,5,181,35.8,0,76,37,N
4,5,182,79.2,0,76,37,N
4,5,183,23.0,0,76,35,N
4,5,184,13.5,0,76,38,N
4,5,185,83.9,0,76,36,N
4,5,186,46.6,0,76,33,N
4,5,187,63.2,0,76,32,N
4,5,188,53.7,0,76,41,N
4,5,189,27.6,0,76,35,N
4,5,190,53.6,0,76,37,N
4,5,191,16.5,0,76,-147,N
4,5,192,43.5,0,76,-102,N
4,5,193,26.0,0,76,-124,N
4,5,194,99.8,0,76,-126,N
4,5,195,96.5,0,76,-144,N
4,5,196,25.8,0,76,-97,N
4,5,197,97.6,0,76,-128,N
4,5,198,53.8,0,76,-129,N
4,5,199,29.4,0,76,-97,N
4,5,200,31.8,0,76,-136,N
4,5,201,84.5,0,72,-1737,N
4,5,202,53.0,0,76,1979,N
4,5,203,40.0,0,74,242,N
4,10,1,26.2,0,72,39,N
4,10,2,16.4,0,72,41,N
4,10,3,95.4,0,72,36,N
4,10,4,25.1,0,72,37,N
4,10,5,7.0,1,72,38,N
4,10,6,32.1,0,72,36,N
4,10,7,8.5,1,72,33,N
4,10,8,33.1,0,72,36,N
4,10,9,38.0,0,72,36,N
4,10,10,7.7,1,72,36,N
4,10,11,38.0,0,72,36,N
4,10,12,75.0,0,72,38,N
4,10,13,54.9,0,72,39,N
4,10,14,41.8,0,72,39,N
4,10,15,43.8,0,72,46,N
4,10,16,75.7,0,72,38,N
4,10,17,23.4,0,72,33,N
4,10,18,58.9,0,72,38,N
4,10,19,49.9,0,72,36,N
4,10,20,5.5,1,72,40,N
4,10,21,3.7,1,72,35,N
4,10,22,47.4,0,72,33,N
4,10,23,7.9,1,72,40,N
4,10,24,21.7,0,72,39,N
4,10,25,23.7,0,72,36,N
4,10,26,16.0,0,72,40,N
4,10,27,90.9,0,72,38,N
4,10,28,52.9,0,72,35,N
4,10,29,7.8,1,72,39,N
4,10,30,20.0,0,72,33,N
4,10,31,69.8,0,72,44,N
4,10,32,78.8,0,72,35,N
4,10,33,11.8,0,72,36,N
4,10,34,6.1,1,72,39,N
4,10,35,20.9,0,72,38,N
4,10,36,53.4,0,72,39,N
4,10,37,16.3,0,72,39,N
4,10,38,26.7,0,72,38,N
4,10,39,14.8,0,72,39,N
4,10,40,22.6,0,72,35,N
4,10,41,24.6,0,72,35,N
4,10,42,73.3,0,72,37,N
4,10,43,38.3,0,72,32,N
4,10,44,85.8,0,72,34,N
4,10,45,18.7,0,72,34,N
4,10,46,78.9,0,72,40,N
4,10,47,95.9,0,72,40,N
4,10,48,51.8,0,72,39,N
4,10,49,21.2,0,72,37,N
4,10,50,39.7,0,72,36,N
4,10,51,44.9,0,72,34,N
4,10,52,38.6,0,72,37,N
4,10,53,14.5,0,72,36,N
4,10,54,5.8,1,72,39,N
4,10,55,10.7,0,72,32,N
4,10,56,67.7,0,72,36,N
4,10,57,65.9,0,72,36,N
4,10,58,91.4,0,72,41,N
4,10,59,34.6,0,72,40,N
4,10,60,2.3,1,72,37,N
4,10,61,9.6,1,72,31,N
4,10,62,53.4,0,72,37,N
4,10,63,2.9,1,72,39,N
4,10,64,79.3,0,72,40,N
4,10,65,35.9,0,72,37,N
4,10,66,89.9,0,72,-139,N
4,10,67,7.6,1,72,-103,N
4,10,68,86.6,0,72,-133,N
4,10,69,35.9,0,72,-106,N
4,10,70,7.5,1,72,-106,N
4,10,71,89.1,0,72,-136,N
4,10,72,32.8,0,72,-96,N
4,10,73,54.3,0,72,-125,N
4,10,74,7.6,1,72,-97,N
4,10,75,9.8,1,72,-98,N
4,10,76,62.9,0,72,-110,N
4,10,77,97.2,0,72,-131,N
4,10,78,42.4,0,72,-173,N
4,10,79,10.4,0,72,-102,N
4,10,80,66.4,0,72,-102,N
4,10,81,48.1,0,72,-117,N
4,10,82,89.2,0,72,-174,N
4,10,83,96.7,0,72,-134,N
4,10,84,31.2,0,72,-95,N
4,10,85,39.4,0,72,-101,N
4,10,86,94.6,0,72,-109,N
4,10,87,9.0,1,72,-153,N
4,10,88,90.3,0,72,-127,N
4,10,89,31.0,0,72,-116,N
4,10,90,37.4,0,72,-132,N
4,10,91,22.6,0,72,-99,N
4,10,92,13.1,0,72,-106,N
4,10,93,45.8,0,72,-101,N
4,10,94,61.1,0,72,-121,N
4,10,95,30.0,0,72,-100,N
4,10,96,91.2,0,72,-93,N
4,10,97,11.3,0,72,-110,N
4,10,98,24.6,0,72,-159,N
4,10,99,55.0,0,72,-139,N
4,10,100,68.1,0,72,-111,N
4,10,101,58.0,0,76,41,N
4,10,102,23.3,0,76,37,N
4,10,103,47.9,0,76,33,N
4,10,104,62.5,0,76,35,N
4,10,105,24.8,0,76,34,N
4,10,106,28.1,0,76,30,N
4,10,107,13.3,0,76,38,N
4,10,108,36.7,0,76,32,N
4,10,109,20.6,0,76,42,N
4,10,110,94.9,0,76,32,N
4,10,111,18.4,0,76,40,N
4,10,112,58.5,0,76,38,N
4,10,113,92.9,0,76,38,N
4,10,114,91.7,0,76,36,N
4,10,115,33.6,0,76,33,N
4,10,116,7.4,1,76,39,N
4,10,117,52.4,0,76,38,N
4,10,118,96.1,0,76,40,N
4,10,119,54.8,0,76,35,N
4,10,120,74.8,0,76,36,N
4,10,121,5.2,1,76,42,N
4,10,122,11.4,0,76,32,N
4,10,123,57.1,0,76,31,N
4,10,124,8.8,1,76,34,N
4,10,125,41.0,0,76,35,N
4,10,126,51.8,0,76,33,N
4,10,127,30.1,0,76,37,N
4,10,128,52.5,0,76,39,N
4,10,129,27.8,0,76,33,N
4,10,130,46.9,0,76,34,N
4,10,131,45.0,0,76,36,N
4,10,132,27.2,0,76,35,N
4,10,133,63.8,0,76,36,N
4,10,134,15.2,0,76,36,N
4,10,135,3.4,1,76,37,N
4,10,136,8.7,1,76,37,N
4,10,137,35.6,0,76,40,N
4,10,138,57.0,0,76,31,N
4,10,139,17.2,0,76,33,N
4,10,140,48.8,0,76,35,N
4,10,141,33.2,0,76,35,N
4,10,142,16.2,0,76,31,N
4,10,143,71.3,0,76,38,N
4,10,144,90.4,0,76,30,N
4,10,145,71.1,0,76,41,N
4,10,146,61.3,0,76,38,N
4,10,147,16.5,0,76,33,N
4,10,148,26.7,0,76,35,N
4,10,149,67.0,0,76,37,N
4,10,150,35.3,0,76,35,N
4,10,151,45.2,0,76,36,N
4,10,152,55.0,0,76,30,N
4,10,153,26.4,0,76,37,N
4,10,154,25.5,0,76,37,N
4,10,155,98.0,0,76,35,N
4,10,156,73.8,0,76,35,N
4,10,157,83.9,0,76,37,N
4,10,158,1.6,1,76,38,N
4,10,159,52.4,0,76,39,N
4,10,160,74.9,0,76,37,N
4,10,161,51.7,0,76,29,N
4,10,162,73.2,0,76,37,N
4,10,163,42.9,0,76,38,N
4,10,164,79.3,0,76,40,N
4,10,165,23.8,0,76,32,N
4,10,166,16.8,0,76,38,N
4,10,167,62.9,0,76,32,N
4,10,168,67.0,0,76,30,N
4,10,169,87.9,0,76,32,N
4,10,170,21.4,0,76,39,N
4,10,171,98.0,0,76,34,N
4,10,172,51.6,0,76,37,N
4,10,173,93.2,0,76,37,N
4,10,174,3.6,1,76,36,N
4,10,175,41.2,0,76,40,N
4,10,176,48.0,0,76,34,N
4,10,177,24.9,0,76,37,N
4,10,178,41.8,0,76,33,N
4,10,179,39.7,0,76,32,N
4,10,180,85.3,0,76,34,N
4,10,181,35.8,0,76,37,N
4,10,182,79.2,0,76,37,N
4,10,183,23.0,0,76,35,N
4,10,184,13.5,0,76,38,N
4,10,185,83.9,0,76,36,N
4,10,186,46.6,0,76,33,N
4,10,187,63.2,0,76,32,N
4,10,188,53.7,0,76,41,N
4,10,189,27.6,0,76,35,N
4,10,190,53.6,0,76,37,N
4,10,191,16.5,0,76,-147,N
4,10,192,43.5,0,76,-102,N
4,10,193,26.0,0,76,-124,N
4,10,194,99.8,0,76,-126,N
4,10,195,96.5,0,76,-144,N
4,10,196,25.8,0,76,-97,N
4,10,197,97.6,0,76,-128,N
4,10,198,53.8,0,76,-129,N
4,10,199,29.4,0,76,-97,N
4,10,200,31.8,0,76,-136,N
4,10,201,84.5,0,72,-1737,N
4,10,202,53.0,0,76,1979,N
4,10,203,40.0,0,74,242,N
5,0,1,10.9,0,76,34,N
5,0,2,48.7,0,76,38,N
5,0,3,87.9,0,76,38,N
5,0,4,40.4,0,76,36,N
5,0,5,21.2,0,76,34,N
5,0,6,11.0,0,76,32,N
5,0,7,26.8,0,76,35,N
5,0,8,69.2,0,76,37,N
5,0,9,33.7,0,76,36,N
5,0,10,52.0,0,76,35,N
5,0,11,55.5,0,76,36,N
5,0,12,33.5,0,76,42,N
5,0,13,96.6,0,76,36,N
5,0,14,39.7,0,76,33,N
5,0,15,41.8,0,76,38,N
5,0,16,32.8,0,76,43,N
5,0,17,5.8,0,76,32,N
5,0,18,50.9,0,76,32,N
5,0,19,42.7,0,76,33,N
5,0,20,18.1,0,76,35,N
5,0,21,40.8,0,76,40,N
5,0,22,62.1,0,76,34,N
5,0,23,53.1,0,76,37,N
5,0,24,1.4,0,76,35,N
5,0,25,39.0,0,76,35,N
5,0,26,91.5,0,76,37,N
5,0,27,17.7,0,76,36,N
5,0,28,41.4,0,76,30,N
5,0,29,57.9,0,76,41,N
5,0,30,40.1,0,76,34,N
5,0,31,55.7,0,76,37,N
5,0,32,53.9,0,76,39,N
5,0,33,74.5,0,76,36,N
5,0,34,84.3,0,76,37,N
5,0,35,48.3,0,76,40,N
5,0,36,98.3,0,76,30,N
5,0,37,73.5,0,76,34,N
5,0,38,68.6,0,76,33,N
5,0,39,39.4,0,76,38,N
5,0,40,88.8,0,76,36,N
5,0,41,73.1,0,76,36,N
5,0,42,48.0,0,76,31,N
5,0,43,98.8,0,76,36,N
5,0,44,81.5,0,76,33,N
5,0,45,38.0,0,76,34,N
5,0,46,32.1,0,76,37,N
5,0,47,98.6,0,76,38,N
5,0,48,86.9,0,76,39,N
5,0,49,31.4,0,76,36,N
5,0,50,78.0,0,76,36,N
5,0,51,52.1,0,76,37,N
5,0,52,57.1,0,76,34,N
5,0,53,54.4,0,76,35,N
5,0,54,85.5,0,76,35,N
5,0,55,66.3,0,76,36,N
5,0,56,99.3,0,76,33,N
5,0,57,22.7,0,76,38,N
5,0,58,40.5,0,76,36,N
5,0,59,56.4,0,76,31,N
5,0,60,64.0,0,76,37,N
5,0,61,32.2,0,76,34,N
5,0,62,60.9,0,76,34,N
5,0,63,74.0,0,76,36,N
5,0,64,59.2,0,76,42,N
5,0,65,61.9,0,76,36,N
5,0,66,91.3,0,76,-89,N
5,0,67,97.6,0,76,-95,N
5,0,68,39.4,0,76,-99,N
5,0,69,65.0,0,76,-119,N
5,0,70,98.9,0,76,-103,N
5,0,71,36.2,0,76,-126,N
5,0,72,20.3,0,76,-138,N
5,0,73,97.3,0,76,-155,N
5,0,74,19.6,0,76,-105,N
5,0,75,95.9,0,76,-128,N
5,0,76,68.8,0,76,-84,N
5,0,77,34.2,0,76,-133,N
5,0,78,4.6,0,76,-125,N
5,0,79,59.4,0,76,-138,N
5,0,80,18.7,0,76,-104,N
5,0,81,25.4,0,76,-120,N
5,0,82,17.1,0,76,-145,N
5,0,83,27.9,0,76,-111,N
5,0,84,61.2,0,76,-142,N
5,0,85,36.9,0,76,-102,N
5,0,86,29.5,0,76,-120,N
5,0,87,76.9,0,76,-97,N
5,0,88,61.2,0,76,-156,N
5,0,89,32.0,0,76,-111,N
5,0,90,71.3,0,76,-121,N
5,0,91,73.7,0,76,-120,N
5,0,92,49.0,0,76,-98,N
5,0,93,39.1,0,76,-181,N
5,0,94,77.2,0,76,-117,N
5,0,95,8.5,0,76,-114,N
5,0,96,37.2,0,76,-102,N
5,0,97,58.2,0,76,-116,N
5,0,98,85.1,0,76,-163,N
5,0,99,88.6,0,76,-163,N
5,0,100,13.3,0,76,-111,N
5,0,101,54.4,0,80,40,N
5,0,102,35.4,0,80,36,N
5,0,103,44.6,0,80,33,N
5,0,104,57.0,0,80,33,N
5,0,105,90.5,0,80,35,N
5,0,106,19.9,0,80,39,N
5,0,107,0.3,0,80,37,N
5,0,108,33.8,0,80,35,N
5,0,109,46.4,0,80,39,N
5,0,110,31.7,0,80,38,N
5,0,111,55.5,0,80,33,N
5,0,112,13.6,0,80,37,N
5,0,113,77.1,0,80,34,N
5,0,114,64.9,0,80,35,N
5,0,115,30.9,0,80,36,N
5,0,116,64.1,0,80,33,N
5,0,117,57.9,0,80,38,N
5,0,118,15.4,0,80,34,N
5,0,119,26.6,0,80,38,N
5,0,120,71.0,0,80,38,N
5,0,121,68.4,0,80,44,N
5,0,122,31.0,0,80,38,N
5,0,123,43.6,0,80,35,N
5,0,124,31.8,0,80,41,N
5,0,125,63.3,0,80,38,N
5,0,126,63.3,0,80,33,N
5,0,127,17.2,0,80,34,N
5,0,128,76.5,0,80,37,N
5,0,129,82.4,0,80,39,N
5,0,130,69.1,0,80,37,N
5,0,131,14.8,0,80,39,N
5,0,132,63.2,0,80,43,N
5,0,133,47.2,0,80,36,N
5,0,134,11.9,0,80,33,N
5,0,135,45.2,0,80,31,N
5,0,136,98.4,0,80,34,N
5,0,137,96.2,0,80,38,N
5,0,138,14.7,0,80,37,N
5,0,139,31.5,0,80,36,N
5,0,140,33.9,0,80,35,N
5,0,141,7.7,0,80,32,N
5,0,142,12.7,0,80,37,N
5,0,143,96.7,0,80,35,N
5,0,144,88.2,0,80,37,N
5,0,145,60.8,0,80,37,N
5,0,146,56.2,0,80,29,N
5,0,147,12.4,0,80,40,N
5,0,148,43.7,0,80,42,N
5,0,149,84.2,0,80,35,N
5,0,150,14.4,0,80,32,N
5,0,151,60.1,0,80,38,N
5,0,152,69.0,0,80,42,N
5,0,153,42.6,0,80,35,N
5,0,154,29.0,0,80,43,N
5,0,155,55.7,0,80,42,N
5,0,156,16.7,0,80,39,N
5,0,157,11.2,0,80,35,N
5,0,158,68.8,0,80,36,N
5,0,159,86.2,0,80,36,N
5,0,160,47.1,0,80,34,N
5,0,161,88.6,0,80,38,N
5,0,162,34.1,0,80,32,N
5,0,163,10.6,0,80,36,N
5,0,164,26.3,0,80,37,N
5,0,165,96.2,0,80,31,N
5,0,166,62.2,0,80,41,N
5,0,167,72.0,0,80,37,N
5,0,168,50.5,0,80,39,N
5,0,169,17.4,0,80,34,N
5,0,170,82.4,0,80,35,N
5,0,171,74.4,0,80,36,N
5,0,172,45.4,0,80,31,N
5,0,173,22.9,0,80,38,N
5,0,174,72.1,0,80,33,N
5,0,175,70.6,0,80,35,N
5,0,176,90.9,0,80,41,N
5,0,177,34.9,0,80,38,N
5,0,178,63.1,0,80,33,N
5,0,179,14.6,0,80,34,N
5,0,180,21.5,0,80,36,N
5,0,181,79.3,0,80,34,N
5,0,182,48.0,0,80,37,N
5,0,183,25.5,0,80,35,N
5,0,184,51.7,0,80,32,N
5,0,185,74.9,0,80,35,N
5,0,186,37.6,0,80,35,N
5,0,187,15.6,0,80,37,N
5,0,188,76.9,0,80,36,N
5,0,189,11.4,0,80,37,N
5,0,190,18.0,0,80,32,N
5,0,191,30.1,0,80,-125,N
5,0,192,0.2,0,80,-153,N
5,0,193,64.9,0,80,-124,N
